date,open,high,low,close,volume,number of trades,EOS EOS,sentiment
2018-04-22 11:00:00,0.00130360,0.00131410,0.00130000,0.00130680,107101.32000000,3161,69.0,0.0
2018-04-22 12:00:00,0.00130660,0.00131030,0.00128150,0.00129100,247334.11000000,6478,66.0,0.08333333333333333
2018-04-22 13:00:00,0.00129100,0.00130550,0.00128740,0.00129190,175247.44000000,4198,65.0,0.275
2018-04-22 14:00:00,0.00129180,0.00131200,0.00128820,0.00130410,215559.12000000,4995,63.0,0.0
2018-04-22 15:00:00,0.00130410,0.00130550,0.00128200,0.00128960,203635.80000000,5285,63.0,0.0
2018-04-22 16:00:00,0.00128960,0.00129710,0.00128020,0.00129380,204827.97000000,6000,61.0,0.3525252525252525
2018-04-22 17:00:00,0.00129370,0.00129980,0.00128730,0.00129530,73280.87000000,2271,61.0,0.04761904761904762
2018-04-22 18:00:00,0.00129380,0.00129790,0.00128510,0.00128920,63066.33000000,1994,62.0,0.0
2018-04-22 19:00:00,0.00128930,0.00129300,0.00128250,0.00128410,120698.40000000,2580,63.0,-0.2
2018-04-22 20:00:00,0.00128400,0.00129500,0.00128130,0.00129480,74917.20000000,2457,60.0,0.0
2018-04-22 21:00:00,0.00129310,0.00130210,0.00128770,0.00130000,88154.68000000,2322,57.0,0.3333333333333333
2018-04-22 22:00:00,0.00130010,0.00130030,0.00128820,0.00129160,98549.25000000,2226,55.0,0.04545454545454545
2018-04-22 23:00:00,0.00129150,0.00129290,0.00128000,0.00128360,129928.55000000,2815,53.0,0.25
2018-04-23 00:00:00,0.00128250,0.00130000,0.00127700,0.00129960,150376.45000000,2491,53.0,0.0
2018-04-23 01:00:00,0.00129960,0.00130000,0.00128700,0.00129470,103364.27000000,1582,56.0,0.0
2018-04-23 02:00:00,0.00129460,0.00131250,0.00129370,0.00130850,175971.69000000,3552,59.0,0.0
2018-04-23 03:00:00,0.00130860,0.00131750,0.00130170,0.00130480,118224.79000000,2499,58.0,0.0
2018-04-23 04:00:00,0.00130390,0.00130900,0.00129400,0.00130010,135878.94000000,1979,60.0,0.0
2018-04-23 05:00:00,0.00130010,0.00130600,0.00129360,0.00130520,119951.96000000,1936,61.0,0.0
2018-04-23 06:00:00,0.00130400,0.00130500,0.00129230,0.00130060,98836.17000000,2169,62.0,0.2537878787878788
2018-04-23 07:00:00,0.00129950,0.00130300,0.00129350,0.00129690,143151.46000000,2642,65.0,0.16666666666666666
2018-04-23 08:00:00,0.00129690,0.00129830,0.00128830,0.00129160,201159.96000000,3590,70.0,0.0
2018-04-23 09:00:00,0.00129260,0.00130000,0.00129050,0.00129810,207665.99000000,3241,65.0,0.03125
2018-04-23 10:00:00,0.00129650,0.00129880,0.00129000,0.00129680,157926.98000000,2094,64.0,0.0
2018-04-23 11:00:00,0.00129540,0.00130340,0.00129340,0.00129700,94394.36000000,2583,68.0,0.3046875
2018-04-23 12:00:00,0.00129550,0.00132310,0.00129550,0.00131860,255879.43000000,7366,62.0,0.28055555555555556
2018-04-23 13:00:00,0.00131870,0.00132110,0.00130300,0.00130440,159321.95000000,3529,63.0,0.0
2018-04-23 14:00:00,0.00130590,0.00131360,0.00129580,0.00130050,189324.97000000,4968,59.0,0.0
2018-04-23 15:00:00,0.00130050,0.00130930,0.00129200,0.00130360,230295.36000000,6929,58.0,0.0
2018-04-23 16:00:00,0.00130510,0.00130750,0.00129240,0.00129650,165116.07000000,2880,58.0,0.35
2018-04-23 17:00:00,0.00129650,0.00129820,0.00127880,0.00129000,167236.37000000,4476,59.0,0.03409090909090909
2018-04-23 18:00:00,0.00129000,0.00130200,0.00128790,0.00128850,117256.57000000,2412,58.0,0.35
2018-04-23 19:00:00,0.00128850,0.00130040,0.00128230,0.00128930,179151.78000000,2937,60.0,0.0
2018-04-23 20:00:00,0.00128970,0.00129990,0.00128900,0.00129660,77770.40000000,1499,61.0,-0.04077922077922078
2018-04-23 21:00:00,0.00129660,0.00130330,0.00129410,0.00130330,140282.37000000,1697,59.0,0.1717857142857143
2018-04-23 22:00:00,0.00130330,0.00131000,0.00129950,0.00130290,84017.67000000,2009,55.0,0.0
2018-04-23 23:00:00,0.00130300,0.00130450,0.00129550,0.00129770,91225.33000000,1694,53.0,0.4166666666666667
2018-04-24 00:00:00,0.00129680,0.00137180,0.00129620,0.00134950,1071838.72000000,20554,58.0,0.0
2018-04-24 01:00:00,0.00134950,0.00138600,0.00134140,0.00137040,522732.73000000,10092,59.0,0.0850378787878788
2018-04-24 02:00:00,0.00137210,0.00139020,0.00136500,0.00138480,312639.65000000,5794,63.0,0.16999999999999998
2018-04-24 03:00:00,0.00138370,0.00142240,0.00137750,0.00141370,857379.61000000,11439,68.0,-0.016021324354657692
2018-04-24 04:00:00,0.00141370,0.00148500,0.00141370,0.00148470,859331.44000000,16094,78.0,0.09955555555555555
2018-04-24 05:00:00,0.00148500,0.00149960,0.00145260,0.00145810,683414.81000000,12481,80.0,0.0
2018-04-24 06:00:00,0.00145910,0.00145920,0.00142900,0.00143990,454829.43000000,9288,74.0,0.0
2018-04-24 07:00:00,0.00143850,0.00146980,0.00141120,0.00145790,398994.36000000,10347,74.0,0.017045454545454544
2018-04-24 08:00:00,0.00145790,0.00149300,0.00145010,0.00148240,308993.89000000,7538,80.0,0.14285714285714288
2018-04-24 09:00:00,0.00148420,0.00148680,0.00145470,0.00146240,303992.04000000,6352,77.0,0.29650297619047616
2018-04-24 10:00:00,0.00146260,0.00147100,0.00145190,0.00145880,365704.68000000,6014,89.0,0.033203125
2018-04-24 11:00:00,0.00145880,0.00146270,0.00143790,0.00144120,304147.11000000,5165,69.0,0.012373737373737372
2018-04-24 12:00:00,0.00144120,0.00145940,0.00144010,0.00145760,178617.94000000,4200,68.0,0.035236787022501305
2018-04-24 13:00:00,0.00145760,0.00145820,0.00142700,0.00143680,313752.88000000,8056,65.0,-0.016666666666666673
2018-04-24 14:00:00,0.00143760,0.00144900,0.00142790,0.00144570,323484.14000000,7513,62.0,-0.041666666666666664
2018-04-24 15:00:00,0.00144580,0.00146040,0.00144400,0.00145550,231015.90000000,4283,64.0,0.05765625
2018-04-24 16:00:00,0.00145560,0.00152130,0.00144990,0.00151440,615483.60000000,12662,65.0,0.5
2018-04-24 17:00:00,0.00151440,0.00157080,0.00149780,0.00155310,1267154.25000000,23090,77.0,0.16310369318181817
2018-04-24 18:00:00,0.00155310,0.00160200,0.00152990,0.00159520,732594.71000000,14442,75.0,0.08522727272727272
2018-04-24 19:00:00,0.00159750,0.00160490,0.00154820,0.00158730,887905.61000000,18301,80.0,-0.046666666666666676
2018-04-24 20:00:00,0.00158780,0.00169950,0.00157940,0.00168990,1500695.33000000,29576,96.0,0.11041666666666665
2018-04-24 21:00:00,0.00168730,0.00169060,0.00161400,0.00163620,951988.61000000,20652,91.0,0.11922979797979798
2018-04-24 22:00:00,0.00163510,0.00165500,0.00160340,0.00162740,541607.99000000,11761,81.0,0.125
2018-04-24 23:00:00,0.00162490,0.00163800,0.00155770,0.00155780,674989.36000000,14407,72.0,0.0
2018-04-25 00:00:00,0.00155980,0.00159000,0.00153500,0.00155430,776918.34000000,13644,66.0,0.09236812570145903
2018-04-25 01:00:00,0.00155480,0.00158120,0.00150500,0.00157580,552720.22000000,10129,66.0,0.2225
2018-04-25 02:00:00,0.00157500,0.00160850,0.00154130,0.00154300,545382.19000000,11350,72.0,0.25
2018-04-25 03:00:00,0.00154300,0.00156450,0.00149400,0.00150410,533130.33000000,11246,70.0,0.22142857142857145
2018-04-25 04:00:00,0.00150410,0.00154120,0.00146140,0.00150520,906908.89000000,19701,70.0,0.13020833333333334
2018-04-25 05:00:00,0.00150530,0.00153900,0.00148100,0.00152390,540986.64000000,11239,67.0,0.1
2018-04-25 06:00:00,0.00152550,0.00156530,0.00152300,0.00155680,380916.37000000,8534,75.0,0.0810185185185185
2018-04-25 07:00:00,0.00155680,0.00160270,0.00155120,0.00157000,472699.81000000,10569,75.0,0.08979797979797981
2018-04-25 08:00:00,0.00156880,0.00158720,0.00153700,0.00154900,456370.33000000,8139,72.0,0.0
2018-04-25 09:00:00,0.00154730,0.00155970,0.00151810,0.00153000,303384.56000000,7853,70.0,0.13055555555555556
2018-04-25 10:00:00,0.00153000,0.00154620,0.00148550,0.00154180,654884.12000000,17703,69.0,0.0
2018-04-25 11:00:00,0.00154370,0.00158880,0.00152380,0.00157180,515506.16000000,12489,65.0,0.1816666666666667
2018-04-25 12:00:00,0.00157340,0.00159770,0.00153880,0.00154180,540546.08000000,11058,64.0,0.1
2018-04-25 13:00:00,0.00154180,0.00155150,0.00151980,0.00154600,446377.04000000,12678,62.0,0.06234375000000001
2018-04-25 14:00:00,0.00154370,0.00156760,0.00149990,0.00156110,710192.21000000,14993,62.0,0.1078505291005291
2018-04-25 15:00:00,0.00156120,0.00162000,0.00154930,0.00160950,521031.00000000,10788,62.0,0.10312500000000001
2018-04-25 16:00:00,0.00160850,0.00161140,0.00156220,0.00159170,321151.78000000,8081,58.0,0.0625
2018-04-25 17:00:00,0.00159340,0.00167900,0.00158730,0.00165380,870041.92000000,14670,61.0,-0.09166666666666667
2018-04-25 18:00:00,0.00165570,0.00166370,0.00162570,0.00164380,352938.93000000,8331,60.0,0.0
2018-04-25 19:00:00,0.00164670,0.00165000,0.00161190,0.00162900,195371.26000000,5768,65.0,0.038412444760101014
2018-04-25 20:00:00,0.00162890,0.00167500,0.00162380,0.00166570,267348.26000000,7576,62.0,0.12083333333333335
2018-04-25 21:00:00,0.00166320,0.00168630,0.00163290,0.00164320,332847.87000000,8786,64.0,0.0
2018-04-25 22:00:00,0.00164320,0.00164940,0.00161600,0.00162430,302993.02000000,8545,61.0,0.06818181818181818
2018-04-25 23:00:00,0.00162430,0.00164250,0.00160000,0.00162590,307505.57000000,9564,55.0,0.0
2018-04-26 00:00:00,0.00162600,0.00163830,0.00159600,0.00163180,409948.70000000,9993,53.0,0.0
2018-04-26 01:00:00,0.00163150,0.00166690,0.00162600,0.00163570,457599.62000000,11065,57.0,0.25
2018-04-26 02:00:00,0.00163550,0.00166000,0.00163540,0.00165250,222004.92000000,7264,59.0,0.045138888888888895
2018-04-26 03:00:00,0.00165240,0.00166500,0.00164790,0.00166410,145338.08000000,4328,63.0,0.020398989898989896
2018-04-26 04:00:00,0.00166410,0.00169050,0.00166240,0.00167310,411688.51000000,8836,63.0,0.09285714285714286
2018-04-26 05:00:00,0.00167300,0.00167920,0.00165000,0.00166860,292588.27000000,7309,67.0,0.0
2018-04-26 06:00:00,0.00166650,0.00168200,0.00164580,0.00166200,249090.41000000,6215,69.0,0.0
2018-04-26 07:00:00,0.00166050,0.00167280,0.00165540,0.00167070,145813.26000000,3981,70.0,0.0
2018-04-26 08:00:00,0.00166900,0.00169210,0.00166510,0.00166800,346319.93000000,10142,68.0,0.09409090909090909
2018-04-26 09:00:00,0.00166800,0.00167290,0.00163900,0.00165230,399452.75000000,9744,69.0,0.0
2018-04-26 10:00:00,0.00165710,0.00167230,0.00165040,0.00165730,169546.61000000,4683,65.0,0.0
2018-04-26 11:00:00,0.00165570,0.00166160,0.00164150,0.00164200,168000.26000000,5926,62.0,0.125
2018-04-26 12:00:00,0.00164210,0.00165220,0.00163410,0.00164480,201803.10000000,5453,60.0,0.0
2018-04-26 13:00:00,0.00164440,0.00164720,0.00162600,0.00164320,185672.28000000,5298,63.0,0.3125
2018-04-26 14:00:00,0.00164160,0.00164780,0.00161800,0.00163740,179834.50000000,4571,61.0,0.17633333333333334
2018-04-26 15:00:00,0.00163720,0.00163870,0.00161600,0.00163690,234406.00000000,5381,60.0,0.049833333333333334
2018-04-26 16:00:00,0.00163650,0.00168040,0.00162980,0.00167280,266159.55000000,8114,56.0,0.002604166666666668
2018-04-26 17:00:00,0.00167320,0.00167700,0.00165230,0.00165990,171538.66000000,4471,57.0,0.0
2018-04-26 18:00:00,0.00165990,0.00166360,0.00164680,0.00165270,87988.27000000,2674,77.0,-0.15185185185185188
2018-04-26 19:00:00,0.00165530,0.00166000,0.00164150,0.00164990,54762.77000000,1855,67.0,0.16666666666666666
2018-04-26 20:00:00,0.00164990,0.00166490,0.00163560,0.00164480,145891.53000000,4415,66.0,0.06631944444444444
2018-04-26 21:00:00,0.00164320,0.00164650,0.00163540,0.00164420,88584.98000000,2534,62.0,0.0
2018-04-26 22:00:00,0.00164540,0.00168800,0.00163980,0.00167000,255950.61000000,6739,59.0,0.4
2018-04-26 23:00:00,0.00167000,0.00167700,0.00165110,0.00166600,131403.13000000,4067,59.0,0.0
2018-04-27 00:00:00,0.00166590,0.00166750,0.00165510,0.00165910,91635.05000000,2870,53.0,0.05
2018-04-27 01:00:00,0.00165910,0.00166200,0.00165510,0.00165670,75021.09000000,2130,57.0,0.2
2018-04-27 02:00:00,0.00165510,0.00166050,0.00165090,0.00165770,68079.01000000,2083,57.0,0.0
2018-04-27 03:00:00,0.00165550,0.00167000,0.00163380,0.00164000,324914.13000000,5418,60.0,0.24545454545454545
2018-04-27 04:00:00,0.00164000,0.00165500,0.00163580,0.00165060,103143.75000000,3091,64.0,0.13333333333333333
2018-04-27 05:00:00,0.00165060,0.00165500,0.00163810,0.00163810,64735.64000000,1897,68.0,-0.1
2018-04-27 06:00:00,0.00164080,0.00164600,0.00163030,0.00163310,97247.44000000,3326,69.0,-0.038888888888888896
2018-04-27 07:00:00,0.00163310,0.00163320,0.00161520,0.00162360,175115.92000000,6102,71.0,0.07
2018-04-27 08:00:00,0.00162360,0.00164600,0.00162140,0.00164080,162399.76000000,4277,69.0,0.09864831349206349
2018-04-27 09:00:00,0.00164080,0.00169100,0.00163810,0.00168450,295653.99000000,8173,69.0,0.13333333333333333
2018-04-27 10:00:00,0.00168310,0.00177500,0.00167190,0.00175650,909635.99000000,20733,70.0,0.0
2018-04-27 11:00:00,0.00175750,0.00176000,0.00171880,0.00173580,399603.81000000,9431,65.0,0.15812872023809524
2018-04-27 12:00:00,0.00173560,0.00176900,0.00172510,0.00175160,285921.16000000,6616,66.0,0.20686848958333334
2018-04-27 13:00:00,0.00175010,0.00177200,0.00174300,0.00176530,250115.26000000,6542,64.0,0.0
2018-04-27 14:00:00,0.00176480,0.00185900,0.00176340,0.00185900,935574.14000000,17761,71.0,0.18437499999999998
2018-04-27 15:00:00,0.00185700,0.00188880,0.00182740,0.00184640,811801.66000000,16394,76.0,0.09404761904761906
2018-04-27 16:00:00,0.00184640,0.00187490,0.00183870,0.00186680,418109.68000000,9666,72.0,0.07133333333333333
2018-04-27 17:00:00,0.00186500,0.00192180,0.00186180,0.00192140,744657.00000000,16161,73.0,0.06875
2018-04-27 18:00:00,0.00192140,0.00193940,0.00184960,0.00187350,754507.64000000,17818,76.0,0.03333333333333333
2018-04-27 19:00:00,0.00187360,0.00189450,0.00184950,0.00186900,345790.38000000,7007,70.0,-0.021428571428571432
2018-04-27 20:00:00,0.00186900,0.00188230,0.00181870,0.00183330,451471.58000000,10833,71.0,0.075
2018-04-27 21:00:00,0.00183170,0.00187140,0.00182150,0.00185920,300915.16000000,6941,69.0,0.0
2018-04-27 22:00:00,0.00185910,0.00189710,0.00185560,0.00186620,235196.36000000,6730,65.0,0.15833333333333333
2018-04-27 23:00:00,0.00186600,0.00188800,0.00184000,0.00185940,220257.52000000,6996,65.0,0.09247222222222222
2018-04-28 00:00:00,0.00185830,0.00192000,0.00184960,0.00191830,518918.37000000,11502,64.0,0.11875000000000001
2018-04-28 01:00:00,0.00191830,0.00194900,0.00190000,0.00193680,651776.27000000,13187,69.0,0.40208333333333335
2018-04-28 02:00:00,0.00193680,0.00194000,0.00189020,0.00190470,401361.33000000,8735,71.0,0.21874999999999997
2018-04-28 03:00:00,0.00190470,0.00192790,0.00190080,0.00191940,227259.36000000,5353,71.0,0.0
2018-04-28 04:00:00,0.00191860,0.00192500,0.00190520,0.00190720,159937.06000000,4032,74.0,0.0
2018-04-28 05:00:00,0.00190920,0.00193300,0.00190600,0.00192760,148679.23000000,4191,80.0,0.16666666666666666
2018-04-28 06:00:00,0.00192760,0.00201430,0.00192460,0.00199590,1089324.41000000,20463,95.0,0.11161616161616161
2018-04-28 07:00:00,0.00199800,0.00203440,0.00197520,0.00201130,636579.00000000,13463,100.0,0.2027777777777778
2018-04-28 08:00:00,0.00201130,0.00201390,0.00198300,0.00199220,397685.89000000,10570,99.0,0.15
2018-04-28 09:00:00,0.00199570,0.00202230,0.00195410,0.00202070,477119.88000000,14686,92.0,0.25
2018-04-28 10:00:00,0.00202220,0.00204000,0.00200500,0.00202250,428500.66000000,11611,94.0,0.0
2018-04-28 11:00:00,0.00202250,0.00202250,0.00199770,0.00200550,295655.83000000,6568,84.0,0.0
2018-04-28 12:00:00,0.00200550,0.00204110,0.00200000,0.00203670,316834.70000000,8732,83.0,0.09772727272727273
2018-04-28 13:00:00,0.00203750,0.00206740,0.00202610,0.00205600,521261.68000000,13553,93.0,0.13662615740740738
2018-04-28 14:00:00,0.00205610,0.00208170,0.00202400,0.00203870,564015.09000000,15226,87.0,0.24930555555555556
2018-04-28 15:00:00,0.00203870,0.00204360,0.00197410,0.00204330,668221.07000000,19142,82.0,0.010548941798941796
2018-04-28 16:00:00,0.00204320,0.00205530,0.00199410,0.00199900,448233.97000000,11912,75.0,-0.1
2018-04-28 17:00:00,0.00199900,0.00203000,0.00198500,0.00201820,425365.47000000,9536,70.0,0.1268939393939394
2018-04-28 18:00:00,0.00201990,0.00203250,0.00201010,0.00202430,149415.23000000,4284,73.0,0.5166666666666667
2018-04-28 19:00:00,0.00202430,0.00203660,0.00200070,0.00203620,158309.55000000,4981,78.0,0.13984453914141415
2018-04-28 20:00:00,0.00203620,0.00206300,0.00203000,0.00203560,231347.28000000,7270,78.0,0.20994466145833332
2018-04-28 21:00:00,0.00203580,0.00205170,0.00201590,0.00202650,192754.47000000,4876,75.0,0.15996503496503497
2018-04-28 22:00:00,0.00202980,0.00204200,0.00202530,0.00203000,158322.80000000,3682,73.0,0.0
2018-04-28 23:00:00,0.00203000,0.00203200,0.00200600,0.00200890,136066.74000000,4303,70.0,0.0
2018-04-29 00:00:00,0.00200890,0.00205000,0.00200520,0.00202660,236312.34000000,7520,67.0,0.30857142857142855
2018-04-29 00:00:00,0.00200890,0.00205000,0.00200520,0.00202660,236312.34000000,7520,53.0,0.30857142857142855
2018-04-29 01:00:00,0.00202660,0.00208790,0.00202660,0.00208300,378443.55000000,10988,58.0,-0.17227513227513228
2018-04-29 02:00:00,0.00208300,0.00217760,0.00207990,0.00216890,729878.38000000,17519,67.0,0.0
2018-04-29 03:00:00,0.00216890,0.00226400,0.00216220,0.00224300,945851.14000000,23247,84.0,-0.2125
2018-04-29 04:00:00,0.00224400,0.00224890,0.00199000,0.00221900,865317.21000000,21376,75.0,0.21976851851851853
2018-04-29 05:00:00,0.00221900,0.00224500,0.00220850,0.00222800,290898.68000000,8194,78.0,0.0
2018-04-29 06:00:00,0.00222770,0.00228400,0.00222260,0.00227960,381600.07000000,9571,85.0,0.0
2018-04-29 07:00:00,0.00227700,0.00244000,0.00227280,0.00238420,1301124.22000000,28198,100.0,0.3840909090909091
2018-04-29 08:00:00,0.00238420,0.00238440,0.00218120,0.00222920,1167108.90000000,30135,90.0,0.0
2018-04-29 09:00:00,0.00222920,0.00226440,0.00210120,0.00225470,1659880.52000000,39522,80.0,0.03571428571428571
2018-04-29 10:00:00,0.00225270,0.00226060,0.00209010,0.00214800,1018792.85000000,24546,78.0,0.0
2018-04-29 11:00:00,0.00214330,0.00219800,0.00207620,0.00219200,1007671.45000000,23336,69.0,-0.07708333333333334
2018-04-29 12:00:00,0.00219300,0.00222500,0.00214500,0.00218950,639098.81000000,17034,68.0,0.109375
2018-04-29 13:00:00,0.00218940,0.00223990,0.00216190,0.00223500,357971.16000000,11196,66.0,0.2175974025974026
2018-04-29 14:00:00,0.00223420,0.00229830,0.00222260,0.00224520,573783.13000000,16176,66.0,0.3130580357142857
2018-04-29 15:00:00,0.00224300,0.00226120,0.00220000,0.00222400,427766.16000000,12459,64.0,0.17113095238095238
2018-04-29 16:00:00,0.00222400,0.00224000,0.00213500,0.00215200,472583.74000000,14924,62.0,-0.030291005291005296
2018-04-29 17:00:00,0.00215250,0.00219400,0.00211190,0.00218650,521240.10000000,15547,61.0,0.12414965986394558
2018-04-29 18:00:00,0.00218660,0.00219020,0.00214000,0.00215890,305032.12000000,8233,61.0,0.175
2018-04-29 19:00:00,0.00215930,0.00221950,0.00214840,0.00221690,228565.51000000,8988,64.0,0.1025
2018-04-29 20:00:00,0.00221670,0.00223330,0.00218640,0.00219550,242872.86000000,8836,63.0,0.08055555555555556
2018-04-29 21:00:00,0.00219550,0.00220320,0.00215160,0.00215890,201441.18000000,8049,61.0,0.16666666666666666
2018-04-29 22:00:00,0.00215890,0.00226000,0.00215460,0.00222340,388380.94000000,12690,61.0,0.16999999999999998
2018-04-29 23:00:00,0.00222340,0.00227860,0.00220580,0.00227500,276441.28000000,9089,61.0,0.20255555555555557
2018-04-30 00:00:00,0.00227330,0.00229000,0.00221000,0.00224510,445861.22000000,11953,62.0,0.10496289424860852
2018-04-30 01:00:00,0.00224790,0.00224980,0.00221500,0.00222800,232992.80000000,5574,58.0,0.04583333333333333
2018-04-30 02:00:00,0.00222790,0.00222820,0.00213540,0.00213910,375944.77000000,11953,58.0,0.09048295454545455
2018-04-30 03:00:00,0.00213900,0.00213940,0.00203100,0.00204430,1032617.27000000,26171,61.0,0.09483164983164982
2018-04-30 04:00:00,0.00204510,0.00210960,0.00204000,0.00209320,547323.20000000,10575,59.0,-0.041666666666666664
2018-04-30 05:00:00,0.00209320,0.00211640,0.00207470,0.00208650,395476.38000000,7038,58.0,0.27274305555555556
2018-04-30 06:00:00,0.00208420,0.00208650,0.00195200,0.00195360,1092936.28000000,26967,66.0,0.018333333333333337
2018-04-30 07:00:00,0.00195360,0.00199480,0.00187700,0.00198200,2011481.56000000,31056,71.0,0.125
2018-04-30 08:00:00,0.00198400,0.00201000,0.00191000,0.00198340,1129655.06000000,19737,69.0,0.0
2018-04-30 09:00:00,0.00198060,0.00199630,0.00195990,0.00197900,528027.61000000,11060,64.0,0.08750000000000001
2018-04-30 10:00:00,0.00197910,0.00202190,0.00194900,0.00201650,494590.12000000,11173,62.0,0.0
2018-04-30 11:00:00,0.00201650,0.00210850,0.00200910,0.00205500,823202.41000000,19321,59.0,-0.03993055555555556
2018-04-30 12:00:00,0.00205310,0.00207000,0.00198680,0.00201880,609011.38000000,11950,57.0,0.3512797619047619
2018-04-30 13:00:00,0.00201800,0.00205260,0.00198840,0.00199470,332700.05000000,8927,57.0,0.10500000000000001
2018-04-30 14:00:00,0.00199530,0.00203000,0.00195000,0.00199890,489134.01000000,12871,59.0,0.18583333333333335
2018-04-30 15:00:00,0.00199570,0.00201000,0.00196670,0.00198860,270720.53000000,6062,56.0,0.0
2018-04-30 16:00:00,0.00198730,0.00202780,0.00192550,0.00193400,671905.47000000,13368,53.0,0.0
2018-04-30 17:00:00,0.00193360,0.00196340,0.00192800,0.00193500,362184.53000000,7978,56.0,0.020833333333333332
2018-04-30 18:00:00,0.00193620,0.00197330,0.00191330,0.00196080,455481.55000000,10226,55.0,0.0
2018-04-30 19:00:00,0.00196080,0.00196990,0.00194010,0.00195920,208569.98000000,4252,54.0,0.2833333333333334
2018-04-30 20:00:00,0.00195760,0.00196450,0.00186980,0.00188620,524877.66000000,13742,58.0,0.175
2018-04-30 21:00:00,0.00188400,0.00189640,0.00181000,0.00185720,1378248.44000000,28270,61.0,0.1089330808080808
2018-04-30 22:00:00,0.00185720,0.00189300,0.00180150,0.00184600,708017.97000000,13910,57.0,0.20095238095238097
2018-04-30 23:00:00,0.00184440,0.00190990,0.00180600,0.00189380,639454.99000000,12302,59.0,0.575
2018-05-01 00:00:00,0.00189380,0.00191600,0.00178450,0.00180640,986423.27000000,16328,52.0,0.19166666666666668
2018-05-01 01:00:00,0.00180610,0.00184600,0.00178950,0.00184260,593383.87000000,11042,54.0,0.2625
2018-05-01 02:00:00,0.00184510,0.00187330,0.00181430,0.00186070,415422.94000000,8859,55.0,-0.01333333333333333
2018-05-01 03:00:00,0.00186240,0.00188660,0.00183540,0.00185500,401305.41000000,7111,55.0,0.041666666666666664
2018-05-01 04:00:00,0.00185480,0.00192300,0.00185200,0.00189520,411989.60000000,8414,56.0,0.049999999999999996
2018-05-01 05:00:00,0.00189500,0.00190300,0.00186750,0.00187770,320086.33000000,6337,59.0,0.24466666666666667
2018-05-01 06:00:00,0.00187870,0.00189100,0.00186810,0.00187530,231613.09000000,5625,58.0,0.13749999999999998
2018-05-01 07:00:00,0.00187520,0.00188400,0.00182230,0.00183380,373987.50000000,12719,61.0,0.18011532738095237
2018-05-01 08:00:00,0.00183150,0.00190050,0.00182040,0.00188480,563428.80000000,13055,60.0,0.0
2018-05-01 09:00:00,0.00188520,0.00199000,0.00188480,0.00197500,1069985.00000000,22985,61.0,0.0
2018-05-01 10:00:00,0.00197500,0.00198000,0.00192000,0.00195020,438495.84000000,8234,60.0,0.0
2018-05-01 11:00:00,0.00195020,0.00199580,0.00193450,0.00196070,484269.41000000,8122,55.0,0.0383116883116883
2018-05-01 12:00:00,0.00196080,0.00196100,0.00188040,0.00191300,580357.73000000,12943,56.0,0.30000000000000004
2018-05-01 13:00:00,0.00191300,0.00192970,0.00189210,0.00192030,265123.27000000,5902,54.0,0.5
2018-05-01 14:00:00,0.00191830,0.00192400,0.00186970,0.00189060,315959.72000000,7636,54.0,0.08333333333333334
2018-05-01 15:00:00,0.00189090,0.00192750,0.00188670,0.00189000,224706.57000000,5260,53.0,0.08333333333333334
2018-05-01 16:00:00,0.00189000,0.00194800,0.00188660,0.00194490,339549.76000000,7227,51.0,0.13333333333333333
2018-05-01 17:00:00,0.00194490,0.00194610,0.00191430,0.00193610,154311.95000000,3990,51.0,0.039351851851851846
2018-05-01 18:00:00,0.00193580,0.00194490,0.00190770,0.00191200,177204.62000000,4193,49.0,0.01
2018-05-01 19:00:00,0.00191340,0.00193490,0.00191060,0.00192610,108225.72000000,2670,51.0,0.13402777777777777
2018-05-01 20:00:00,0.00192320,0.00196130,0.00191950,0.00195660,192993.85000000,5434,51.0,0.0
2018-05-01 21:00:00,0.00195630,0.00198930,0.00195620,0.00198100,303900.58000000,8703,54.0,0.125
2018-05-01 22:00:00,0.00197620,0.00207400,0.00197620,0.00203640,1007614.48000000,21729,53.0,0.3458333333333334
2018-05-01 23:00:00,0.00203640,0.00209620,0.00201110,0.00207000,607424.28000000,13104,49.0,0.0
2018-05-02 00:00:00,0.00207000,0.00214230,0.00206660,0.00206710,817139.31000000,17715,52.0,0.2148148148148148
2018-05-02 01:00:00,0.00206710,0.00210200,0.00203870,0.00210000,545955.15000000,12398,49.0,0.1147012987012987
2018-05-02 02:00:00,0.00210000,0.00211950,0.00207540,0.00208190,424087.85000000,8337,51.0,0.0
2018-05-02 03:00:00,0.00208280,0.00208640,0.00204450,0.00207440,259821.13000000,7755,49.0,0.0
2018-05-02 04:00:00,0.00207440,0.00208490,0.00204900,0.00205480,197122.08000000,6394,53.0,0.0
2018-05-02 05:00:00,0.00205480,0.00206310,0.00200850,0.00201160,298831.77000000,12488,54.0,0.15833333333333335
2018-05-02 06:00:00,0.00201160,0.00206120,0.00200650,0.00205580,359321.28000000,11772,56.0,-0.04
2018-05-02 07:00:00,0.00205490,0.00207440,0.00203500,0.00204600,344992.39000000,8150,58.0,0.135968501984127
2018-05-02 08:00:00,0.00204600,0.00205500,0.00202150,0.00203810,206870.88000000,5342,57.0,0.03409090909090909
2018-05-02 09:00:00,0.00203800,0.00204590,0.00202000,0.00203790,198402.25000000,5134,57.0,0.0
