username,date,retweets,favorites,text
spectrocoin,2018-04-18 14:52,42,116,"http://SpectroCoin.com  offers a multi-currency wallet which supports more than 20 different fiat and cryptocurrencies. Get yours today, it's free! # blockchain # cryptocurrency # bitcoin # NEM # XEM # DASH # Ethereumpic.twitter.com/gNwN7E99we"
maki_coin,2018-04-18 14:36,17,73,"こんばんは、ブログ更新しました♡ ●バージ(XVG)がパートナー発表！ ・今回の提携の何がアカンのや ●NEMがアツい！ ・たむらけんじさん本格始動 ・お店でXEM支払い可能に♪ ●韓国ブロックチェーン協会がルール整備へ ・日本のルールはいつ？ # 仮想通貨 # BTC # XVG # NEM http://cryptocurrency-maki.net/?p=3100"
CryptoInvest18,2018-04-18 13:09,29,38,"Best coin to invest right nownfor long term investment? # crypto # cryptocurrency # bitcoin # btc # nem # xem # verge # xvg # tron # trx # ripple # xrp # cardano # ada # litecoin # xlm # monero # ltc # dash # stellar # icon # icx # vechain # cryptos # altcoins # money # investing # gold # oil # ico # icos"
CryptoC_x,2018-04-18 12:28,11,44,"【お知らせ】BITDAYSさんのYouTubeチャンネルでフクロウさんぽが公開されました 自分は怖くて動画を観てないのですが、ただひとつ言えることは「YouTuberやってる人は全員すごいな」ってことです。 NEMDAYにてお話しをさせていただいた皆様ありがとうございました # nem # xem https://twitter.com/mitsuya615/status/986570098818236417 …"
mitsuya615,2018-04-18 11:40,11,30,"【BITDAYS動画企画】 仮想通貨が使えるお店やイベントにフクロウさんがお邪魔する企画”フクロウさんぽ”。記念すべき第1回は先日名古屋で行われたnemのイベントNEMDAYです。 　 https://youtu.be/Lva_OxzF0uQ @ _nemicon_ @ poipoikunpoi @ CryptoC_x 撮影ご協力ありがとうございました！ # nem # xem # ネム"
baneon,2018-04-18 07:32,2,9,"もにゃはNEMで請求書作る時、日本円で金額指定できないのね。できるようになったら本当最強すぎるけど。 あとあえて「拡張機能」としてXEM・XRPは分けてあるんだろうけど、通常の通貨と同じ扱いにした方が使いやすくなりそう"
bitdays_jp,2018-04-18 07:26,105,310,"昨日のニュースを更新しました。 遂に今週末からNEM決済を始めるようです！ 【炭火焼肉たむら、4月20日（金）からNEM決済スタート】 https://bitdays.jp/?p=5023 # 仮想通貨 # 暗号通貨 # ネム # NEM # XEM # NEM決済 # たむらけんじ # たむけん # 焼肉 # 炭火焼肉たむら"
UMEDANOUEN,2018-04-18 01:41,12,21,"あと1時間ほどでnemcafeチケット販売スタート Yahoo!IDが必要みたい(^^) # nemcafe # NEM # XEM # 福岡https://passmarket.yahoo.co.jp/"
kawashou1222,2018-04-18 00:45,13,79,"たむけんさんが御自身経営の焼肉店でXEM決済対応、NEMのわがどんどん広まって嬉しいですねヾ(≧∀≦*)ﾉﾜｸﾜｸ…… https://twitter.com/angoutsuukalove/status/985988354083774465 …"
maki_coin,2018-04-17 08:27,7,33,"もいっこブログ更新です♡(*´з`) ●Kraken(クラーケン)、日本でのサービス終了へ ・スケジュールについて ●コインチェック、完全子会社化 ・返金されたXEMの課税について ●ALIS、事前投稿スタート♪ ・登録方法 ・記事の書き方 # ALIS # BTC # NEM 主婦Makiの仮想通貨日記 http://cryptocurrency-maki.net/?p=3088"
TRON72497375,2018-04-17 00:53,13,30,"TRONちゃん coinbaseに上場の噂は本当っぽい感じですね 買うなら今ですね 実現してほしいなー # TRON # TRX # OCN # XP # ETH # zaif # coinbase # coincheck # binance # bibox # huobi # bitBANK # bitflyer # bitfinex # XRP # ripple # coinexchange # NEM # XEM # LTC # LSK # ADA # AGI # bitcoin # peiwo # XVG # BNB"
NEMspecial,2018-04-16 22:44,4,15,"XEMで朗読やお芝居・歌のliveチケット♪♪ 仮想通貨（XEM・MONA・ZNY）支払い(*'▽') 朗読「開巻驚奇 暴夜物語」(アラビアンナイト)等 仮想通貨支払いの方がお得だそうです♪ # NEM # MONA # BiZeny # 仮想通貨https://twitter.com/ayuko_hayashi/status/986004756345663488 …"
amasoliverdilme,2018-04-16 16:09,0,0,"Litecoin (LTC), IOTA, NEM (XEM) – the Latest https://cryptocurrencynews.com/altcoin/litecoin-ltc-iota-nem-xem/?utm_campaign=rss__ccn&utm_source=rss&utm_medium=rss … # blockchain # cryptocurrenciespic.twitter.com/lHUgEagIKi"
kumigorouu,2018-04-16 13:34,5,26,"# ご当地ネムちゃん ステッカー可愛かよ〜♡ みんな梅田農園さんに行こう∩(´∀｀)∩ # NEM # XEM # 仮想通貨決済https://twitter.com/umedanouen/status/985852925778968577 …"
Loligabba,2018-04-16 13:01,20,21,"また、今回の春M3では試験的に同人音楽即売会初(?)の暗号通貨NEM／XEM決済を導入致します！ $ XEM でお支払いいただいた方は5%割引となります。是非ご利用下さい！ pic.twitter.com/nse3kMvgOW"
cryptopayfun,2018-04-16 02:41,13,29,"MONAとNEM決済で古民家宿に泊まれる！愛知県新城市「古民家宿タカハウス」を掲載しました！ https://cryptopay.fun/takahouse.html # MONA # モナ # NEM # XEM # 仮想通貨決済 # 仮想通貨 # クリプトペイ"
TrendStream,2018-04-16 01:03,30,146,"# XEM 沼、抜けちゃいまして。 19日間の湯治を終えたようですが、期間が短いので傷が癒えたのかまだ心配。湯冷めに震えてもう一度沼入り→抜けだと安心ですが果たして。 # ヌマメーター速報 # NEM pic.twitter.com/sXJhqE2m2e"
drm_sho,2018-04-15 10:19,4,21,"お寿司屋さんで#NEM決済 していただきました(´ω｀) ありがとうございます # NEM # XEM # 仮想通貨 # NEM決済"
NEMspecial,2018-04-12 11:12,3,27,"NEMも全部びよーんきたっ！(*'▽') 最近ボラの幅が上下出てきて動きが良くなってきましたね！ いけいけ仮想通貨！ # NEM # XEM # 仮想通貨pic.twitter.com/irHxofblY7"
xembook,2018-04-12 02:52,5,16,"NEMアプリのアイデアが思いつかない人はとりあえずXEM Receiverのカスタマイズから入ればいいと思います。デザイン、換算、着金待ち、マルチ対応、将来はモザイク対応、いろんなところに改善点ありますので。 着金待ち中にゲームなどできても面白いですね https://twitter.com/nemdev_tokyo/status/984231088829509632 …"
drm_sho,2018-04-11 13:44,5,32,"最近、Twitter見てても#NEM の話題がめっちゃ多い(´･ω･｀) 実用も増えてきてるし、めっちゃ良いことだらけ(´,,•ω•,,) イベント、計画してみたいなぁ(＞▽＜;; # NEM # XEM # 仮想通貨 # NEM決済 # nemcafe行きたい"
design_bard,2018-04-11 08:11,4,11,"賞金総額15万円分のXEM！福岡発NEM作品のコンテスト「NEMCON!」エントリー開始 https://nemcafe.jp/nemcon_entry/ @ nemcafe_fukuokaさんから"
CryptoInvest18,2018-04-11 07:41,6,20,"Can we have a green day finally? # crypto # cryptocurrency # bitcoin # btc # ethereum # eth # verge # xvg # tron # trx # ripple # xrp # stratis # nem # xem # stellar # xlm # monero # dash # cardano # altcoins # miota # iota # cryptos # kin # money # investing # bitcoinprice # news # breakingnews # profitspic.twitter.com/lidvSmHqG1"
kumigorouu,2018-04-11 06:43,10,60,"描いてもらったキャラデザがめちゃくちゃ可愛いので貼っておきます♡ ちゃんと１つ１つに意味があるんです！！！(｀・∀・´) # ご当地ネムちゃん # 福岡 # NEM # XEM pic.twitter.com/6kVWVtgahV"
cryptopayfun,2018-04-11 04:38,13,30,"NEM決済で福岡でしか栽培できないイチゴ`あまおう`が購入できる 福岡県飯塚市「梅田農園」を掲載しました！ https://cryptopay.fun/umedanouen.html # NEM # XEM # 仮想通貨決済 # 仮想通貨 # クリプトペイ"
design_bard,2018-04-10 10:28,13,24,"待っていた…待っていたぞ… XEM支払いがクッソ捗るポスゥゥウ！！ # XEM決済 # nem決済 # XEM # nem https://twitter.com/PundiXLabs_jp/status/983642573272051713 …"
PundiXLabs_jp,2018-04-10 09:47,119,200,"@ NEMofficial とのパートナーシップに関する発表を再びお届けできることを嬉しく思います。世界初のNEMベースのPOS端末であるNEM XPOSをご紹介します。今後、 # NEM 財団とそのパートナーに20,000台の端末を提供していきます。詳細はこちらからどうぞ: https://medium.com/pundix/first-nem-based-point-of-sale-terminal-reveals-5c6a31f66a2 … # npxs $ npxs # XEM $ xem"
NEMofficial,2018-04-10 08:13,23,67,"Conoce cómo Xem en los próximos meses será una moneda Regulada en Mexico. Lanzamiento de Nem Academia. https://youtu.be/RY7Uxne1vPA pic.twitter.com/bb6WsSxU18"
PundiXLabs,2018-04-10 07:12,164,356,"Dear Pundians, we are excited to announce our partnership with @ NEMofficial again. Meet the first NEM-based point-of-sale terminal, NEM XPOS. We will deliver 20,000 units to # NEM foundation and its partners. Read more at https://medium.com/pundix/first-nem-based-point-of-sale-terminal-reveals-5c6a31f66a2 …. # PundiX # npxs $ npxs # XEM $ xem"
indaseitai,2018-04-10 03:19,12,20,"当店はverge決済導入店です！ お会計は仮想通貨決済で20％ＯＦＦ実施中に☆ vergePAYを利用してのお支払いになります！ ぜひXVG決済をご利用下さい！！ # BTC # BCH # XEM # MONA # BitZeny # XP # QASH # nem # XRP # XVG # Ripple # vergepic.twitter.com/Om3X6asrOR"
NEMofficial,2018-04-10 03:04,35,103,"Everyone's invited to the The Future of Blockchains - Blueblock hosts NEM Foundation + XEM Airdrop! Event details here: https://www.eventbrite.com/e/the-future-of-blockchains-blueblock-hosts-nem-foundation-xem-airdrop-tickets-44967244238 …pic.twitter.com/DhqCe4RDe2"
NEMspecial,2018-04-09 23:11,5,30,"がんばってNEM担当！(*'▽') catapult！！！ # NEM # XEM # 仮想通貨 # 星座百景 # 仮想通貨少女https://twitter.com/kamikawa_koharu/status/983474594223804419 …"
CryptoInvest18,2018-04-09 17:36,25,49,"Verge! While other coins busy going down the hill, Verge is UP 10 days straight! Already $0.07 to compare with $0.03 2 weeks ago! # crypto # cryptocurrency # bitcoin # btc # verge # xvg # tron # trx # nem # xem # ripple # xrp # ethereum # eth # litecoin # ltc # icopic.twitter.com/f7RmzkD25a"
OpenLedgerDEX,2018-04-09 13:10,50,115,"# NEM ( # XEM ) now tradable on # OpenLedger # DEX exchange Welcome @ NEMofficial ! https://blog.openledger.info/2018/04/04/nem-xem-now-tradable-on-openledger-exchange/ … $ XEM # NEMTraders # crypto # cryptocurrency # blockchain # fintech # Bitshares # BTS # decentralized # Bitcoin # BTCpic.twitter.com/vWIlTSdOV9"
1000crypto,2018-04-09 12:15,46,190,"コインチェック復活で在庫1億xemくらい買わんかな？ おまけにDMMの新しい販売所？も今春オープン予定だ。取り扱い通貨をDMMbitcoinに合わせるならnem扱う為に在庫するよね。 多分だけど、ここで売ったらアカンで。"
ITeensKOBA,2018-04-09 05:02,21,56,"ITeens Lab.選抜メンバーによる 「子供たちが企画運営するNEM決済の駄菓子屋」 がスタート！！！ 未だ暗号通貨を触ったことすらない大人も多いなか、子供たちが暗号通貨で事業をするぜっていう話☆ アダルトピーポーおいていかれんなっす(ﾟ∀ﾟ) # nemcafe # NEM # XEM https://nemcafe.jp/nem-kids-shop-002/ …"
cryptopayfun,2018-04-09 03:44,12,22,"関西初！！全てが猫専門のNEM決済可能な大阪市都島区の「にゃん子ん家」を掲載しました！ https://cryptopay.fun/nyankonchi.html # NEM # XEM # 仮想通貨決済 # 仮想通貨 # クリプトペイ"
lcnem_ja,2018-04-08 06:14,21,37,"既にXEM払い対応の店舗の方がLCNEMモザイク決済に対応するのは簡単です。 XEMはNEMブロックチェーン内でnem:xemとして保存されますが、それに加えてlc:jpyの送金も受け入れるだけです。1秒でできます。 lc:jpy以外に、lc:usdなどがあるので、米ドル払いにも対応できます。"
kumigorouu,2018-04-06 14:51,8,30,"ステッカーできた♡(・∀・) 可愛いすぎてずーーーっと眺めてる。 iphone8に貼ってちょうどいいサイズ♡名刺がわりに 私と会った人や仮想通貨やってるお客様に渡す予定ヾ(ﾟεﾟ*)ﾉ # モナコイン # ネム # MONA # NEM # XEM # モナコインちゃん # ご当地モナコインちゃん # ご当地ネムちゃん # 福岡限定 # 非売品pic.twitter.com/oGnVWsU6M2"
JogueinaSEP,2018-04-06 13:16,8,46,"Luxa dando ALL-IN com um Par de Damas em mãos Xem blefe, nem molecaxem pic.twitter.com/3jbOA4CAYC"
cryptoabeshi,2018-04-06 09:15,14,24,"※皆さんの協力とご意見をください。 2016年4/16熊本震災被害にあった西原村への現地支援に4/15行きます。皆さんからの善意のNEM(XEM)で集まった保留ラーメンを提供して良いか？ご意見宜しくお願いします。 保留ラーメンとは？ http://cryptoabeshi.com/aboutsuspendedramen/ …"
ETHxCC,2018-04-06 07:34,10,45,"だってNEM悪くないもんね （ちなみに取り扱うのはXEMでしょ） https://twitter.com/nikkei_veritas/status/982158847866388485 …"
alimirani101,2018-04-05 21:42,0,0,"Free NEM Faucet | Digital Cryptocurrency | Free NEM XEM - Free Nem http://bit.ly/2HePH6g"
Inside_NEM,2018-04-05 17:55,25,72,"Live from CryptoBlockCon in Los Angeles with NEM’s own Jeff McDonald starting the day on a panel about Sending Wealth: The Future & Possibilities With Crypto Assets. # BlockchainTechnology # cryptocurrency # NEM # XEM pic.twitter.com/hkIGZD7IGG"
TrendStream,2018-04-05 02:12,34,103,"なんと # OpenLedger で # XEM 取り扱い開始と。ワシが最初に触ったDEX # NEM https://twitter.com/openledgerdex/status/981652203961233408 …"
sennyuinv,2018-04-05 00:02,61,114,"# NEM $ XEM が # OpenLedger で取引可能になりました 日本のユーザが増えてくれるといいですね Bitshares上のDEXなのでCryptoBridgeでもトレード可能ですhttps://twitter.com/OpenLedgerDEX/status/981652203961233408 …"
OpenLedgerDEX,2018-04-04 21:58,27,56,"# NEM ( # XEM ) now tradable on # OpenLedger # DEX exchange Welcome @ NEMofficial ! https://blog.openledger.info/2018/04/04/nem-xem-now-tradable-on-openledger-exchange/ … $ XEM # NEMTraders # crypto # cryptocurrency # blockchain # fintech # Bitshares # BTS # decentralized # Bitcoin # BTCpic.twitter.com/ZjAICndjcV"
shino_kanon,2018-04-03 23:38,4,50,"ハーベストを開始したくて１万単位XEM取得したけど、NEMコミュニティから買い物しようとすると枚数足らんので暴落に乗じて買い増し。 妻の許可が出たので１００万JPYの追加注文。 さすがにドキドキしたｗ"
RoberttBertton,2018-04-03 18:22,0,0,"DASH, Verge [XVG], & NEM [XEM] – Bright Skies Ahead – BerTTon http://bertton.com/dash-verge-xvg-nem-xem-bright-skies-ahead-bertton/ …pic.twitter.com/rYawqQ3s4t"
NEMofficial,2018-04-03 18:00,56,130,"WATCH: Lon Wong shares about NEM’s flexibility, various possibilities available for its token usage and more! # NEM # Blockchain $ XEM http://bit.ly/NEM-Token pic.twitter.com/A8IyNXDn0B"
TrendStream,2018-04-03 07:42,42,109,"ざっくり要約 # NEM ロンさん『ProximaXに注力、同トークンのXPXはモザイクであり、XEMをトランザクション手数料として利用するので、競合ではなく共生。』 ジェフさん『体調不良により休養し、LuxTagやKchainに注力、Catapultの発展に連れて投票やアポスティーユプロトコルを改善予定』"
1000crypto,2018-04-03 06:30,53,194,"NEM(XEM)がガチ上げ始まっとる。今後BTCのトレンド変われば一気に上げるような・・・。まぁNEMは下がり過ぎだった。 pic.twitter.com/aKUaEWPrjP"
design_bard,2018-04-03 06:16,6,25,"”世界最高のスマートな契約プラットフォームとしてEthereumを追い越すNEM（XEM）”の記事の画像、nemの硬貨がなかったのでクソコラってみたｗ https://cryptoglobalist.com/2018/04/02/nem-xem-to-overtake-ethereum-as-the-worlds-best-smart-contract-platform/ …pic.twitter.com/2PzwgLHl2O"
1000crypto,2018-04-03 05:00,15,56,"NEM(XEM)も上昇中。さすがに悪い材料出尽くしただろぅ。 pic.twitter.com/uNVQepyp9q"
ITeensKOBA,2018-04-03 04:07,21,56,"子どもたちが企画運営するXEM決済のお店 出店決定！！！ もちろん彼らには利確も損切りもないからね☆ 暗号通貨による純粋な経済体験スタートだよ！！ # nemcafe # NEM # XEM https://twitter.com/nemcafe_fukuoka/status/980975539602116608 …"
cryptopayfun,2018-04-03 02:41,18,31,"NEM決済で猫に癒やされる！神奈川「猫カフェ れおんグループ」を掲載しました！クリプトペイ神奈川県初掲載です^^ https://cryptopay.fun/nekocafeleon.html … # NEM # XEM # 仮想通貨決済 # 仮想通貨 # クリプトペイ"
K_Indaseitai,2018-04-02 02:08,10,19,"仮想通貨グッズ増加中！！ 私のお店で見れますよー！ 収集が楽しいです笑 # BTC # BCH # XEM # MONA # BitZeny # XP # QASH # nem # XRP # XVG # Ripplepic.twitter.com/ILcYaBZY7U"
poipoikunpoi,2018-04-01 06:55,23,81,"NEM DAY@名古屋 豊橋のネイルサロン @ nailscarry 、XEM支払いでハンドマッサージしてもらいました！ みんなーキレイなお姉様達にマッサージしてもらえるぞぉぉぉ！！！急げぇぇぇぇええ！！！ pic.twitter.com/xi7ejUPnff"
hiro0242_t,2018-04-01 06:35,0,2,"1時間に1回、NEMとDOGEcoin freeXEM https://freenem.com/?ref=29919  freedogecoin http://freedoge.co.in/?r=2124606 # NEM # XEM # airdrop # エアドロップ # zaiftip"
accessup1234,2018-04-01 06:30,0,2,"バイナンス上場で高騰?!ネム(NEM/XEM)【仮想通貨/初心者/コインチェック】 http://kasoutsuuka.golog.jp/archives/8370089.html …pic.twitter.com/o9f6BzysMK"
nem_tai_xem,2018-04-01 05:58,0,2,"あれが、、、遊び、、、だと、、、https://twitter.com/GInvestorslove/status/980320840825806848 …"
rsaka335,2018-04-01 05:21,0,1,"NEMは誕してまだ4年！現在は様々なプロダクトが開発されてる真っ最中！クリエーターさん達の盛り上がりを感じる事ができた(^^) # NEMDAY # NEM # XEM # NAGOYA"
tipnem,2018-04-01 05:18,0,1,"@ nembear さん!(´Д⊂ヽﾈﾑｲ @ grkzmil さんから投げられましうおぉ! つ〔0.500000 nem:xem〕"
nem_tai_xem,2018-04-01 05:17,0,1,"(‘０’)！https://twitter.com/narumi_btc/status/980309523930824710 …"
nemday_nagoya,2018-04-01 05:05,11,34,"物販レポート-1 こちらは委託販売ブースになります！ 色々なものがxemで決済できる！ 初めてnem決済される方もスムーズにお支払いいただけてます^ ^ # NEMDAYpic.twitter.com/lARrVMePiP"
CryptoMed01,2018-04-01 04:53,1,1,"Great opportunity. # blockchain # cryptocurrency # Bitcoin # Litecoin # ethereum # ripple # BitcoinCash # EOS # stratis # NEM # XEM # NEO # trading # Travel # bittrex # stockshttps://twitter.com/NEMofficial/status/980263479717150720 …"
GInvestorslove,2018-04-01 04:47,0,2,"よろしくおねがいします。 自分も探してみます∩^ω^∩"
nem_tai_xem,2018-04-01 04:46,0,2,"なるほど！ ファンダ無いかだけ探って見ます＞＜"
GInvestorslove,2018-04-01 04:43,0,2,"こういう異常な動きの後って、 ちょっと間をおいて動くことが多い気がします…w"
funminnoyume,2018-04-01 04:10,2,11,"あきらめたらそこで、試合終了ですよ。 by # XEM 西先生 # NEM # nem # ネムpic.twitter.com/Mif4ed3quj"
DaokaTrade,2018-04-01 03:46,0,2,"会場にNEM決済のプロがおりますので分からないことはお気軽にお聞きください"
hamano_utamaru,2018-04-01 03:46,0,2,"支払いは、QRコード→スキャンで出来ると思いますよ。楽しんで～"
JCXJ2WW3DdIZ1YG,2018-04-01 03:25,1,1,"みんなのネム(xem) の予想 △上げ予想56% ▼下げ予想44% # 仮想通貨 # xemjpym # xem # nem # ネム 仮想通貨予想アプリ https://itunes.apple.com/jp/app/%E4%BB%AE%E6%83%B3%E9%80%9A%E8%B2%A8%E4%BA%88%E6%83%B3/id1358164629?mt=8 …pic.twitter.com/1lXlUnWXOL"
gehari3sei,2018-04-01 03:14,0,2,"フレンチNEMドッグ小梅の野望 目指せ買い占め 一日ワンXEM買うブヒッ 今日の小梅 数量→ワンXEM 金額→23.6235円 浮動NEMがワンXEM減ったブヒッ 明日もやってやるブヒッ 小梅の保有XEMや収益はブログを見るブヒッ→https://goo.gl/MKPxNQ  小梅が買ってる取引所ブヒッ→https://goo.gl/ds2Znz pic.twitter.com/i26rqUZYuw"
nem_oden,2018-04-01 03:00,3,7,"↓カタパルトでこんなことができるのか。帰って仕様をちゃんと見てみよう 取引手数料の自動的支払い アリスは支払いアプリを使って$ 50米ドルをボブに送ります。 しかし、ブロックチェインの取引手数料を支払うXEMはありません。カタパルトは自動的にUSDをXEMに変換して料金を支払うことができます。 https://twitter.com/siwon_g/status/980263889404272645 …"
design_bard,2018-04-01 02:12,1,7,"nemCOFFEE出品しますた マンデリンのフルシティロースト（深煎り）なり # nem # XEM # XEM決済https://www.nemche.com/item/6JQmYciTAC7rA4kUyWtZ …"
nemxemdaisuki,2018-04-01 01:14,1,3,"ブログこーしん #ネム#nem#xem#ジャム http://xn--xem-fn4budz11tvm0arc7e1qg.com/2018/04/01/post-300/仮想通貨ネムxem.com/2018/04/01/pos …"
NemberNem_J,2018-04-01 01:00,2,13,"記念すべき NEM初ハーベスト エイプリルフールにくるとは 少しだけど、レベル0.15にしよう！ Harvested 0.15 XEM Harvested # NemHarvestMonitor # NEM # ハーベスト # harvest # ハーベスティング"
NEMTicker,2018-04-01 01:00,0,0,"# XEM Price is 0.00003199 (+0.00000012) # BTC / 0.223874 (+0.00079) # USD. Market rank is 15. # nem # bitcoin # blockchain"
xem_price,2018-04-01 01:00,0,0,"NEM 現在の価格: 23.7306 １時間前からの変動率: 0.9% 過去24時間の高値: 24.4 過去24時間の安値: 23.12 過去24時間の加重平均: 23.7446"
TanaPicks,2018-04-01 00:52,0,0,"Bitcoin&NEM相場情報(Zaif) btc/jpy ( https://zaif.jp/trade_btc_jpy  ) 時間 09:27 午前 価格 752700 xem/btc ( https://zaif.jp/trade_xem_btc  ) 時間 09:21 午前 価格 0.00003177 xem/jpy ( https://zaif.jp/trade_xem_jpy  ) 時間 09:27 午前 価格 23.7478"
XemJpy,2018-04-01 00:44,0,0,"XEM to JPY Price ¥23.74617141 # xem # nem # ネム # coincheck"
popbit96usually,2018-04-01 00:04,0,0,"【ご報告】 ５店舗で保護猫カフェを運営しています、れおん・にゃんくるグループ（ @ nyankuruと @ nekocafe_leon）の公式サイトに「NEM猫プロジェクト」のリンクが掲載されました。 また、本日より#NEM決済 が始まります。 NEM決済を行う際はモバイルウォレットへのNEM（$XEM）のご入金お忘れなく。"
asens_inc,2018-04-01 00:00,0,1,"04/01 09:00現在(Zaif調べ) # Bitcoin : 744,230円↓0.27% # NEM # XEM : 24円↑0% # Monacoin : 336円↑0.9% # Ethereum : 42,350円↑0% # Zaif : 1円↑0%"
