username,date,retweets,favorites,text
LucyDropp,2018-04-18 15:55,0,1,"Vechain $ VEN is valued at: $3.34 QUICK! Sign up before Binance closes registration! http://binance.com/?ref=10078236 $ GUP $ XPM $ SPANK $ NULS $ ETHOS $ EOS $ SHIFT $ DAR $ SNOV $ TNT $ IXT $ TGT $ APPC $ PEPE $ MCO $ POLL $ XEL $ ETH $ VIBE $ XUC $ DGB $ AMB $ UNBpic.twitter.com/7eGaADNAM2"
bsc44_x,2018-04-17 16:11,11,42,"Catch # VeChain CEO @ sunshinelu24 at Consensus 2018, New York Hilton Midtown from May 14–16th 2018. https://www.coindesk.com/events/consensus-2018/sponsors/ … # bsc44 # VeChainGIFs @ vechainofficial # GoVeChain # VeChainThor # IoT @ VechainThorCom @ VeChainJapan # VET # VEN $ VET $ VEN # VTHO $ VTHO # Consensus2018 # Blockchainpic.twitter.com/xiAsz7jIvT"
wazapepe,2018-04-16 14:53,15,50,"Now thats what I like to see! # VEN # VECHAIN $ PARETO $ ICX $ WAN $ APEX $ XVGpic.twitter.com/qNvC1pceTg"
bsc44_x,2018-04-14 09:37,12,41,"My favourite quote from Kevin Feng's live stream at the Crypto Collection Vol.1 just moments ago: # CryptoCollection # KevinFeng # GoVeChain # VeChain # VeChainThor # VET # VEN $ VET $ VEN # VTHO $ VTHO # VeThor @ vechainofficial # Blockchain # IoT # Crypto # Automotivepic.twitter.com/NTuVN6FUVF"
RedPriest_The,2018-04-12 19:53,16,50,"Check out http://VeChainInsider.com  for great articles about @ vechainofficial ! $ VEN on the list of the LVMH inauguration on Station F, the biggest startup campus in the world. $ BTC $ ETH $ NEO $ EOS $ QTUM # vechain # blockchainhttps://twitter.com/vechaininsider/status/983397506573889536 …"
UpCoin_Exchange,2018-04-12 18:50,30,77,"Welcome to # UPcoin! Listed: # VeChain, # Bytom, # Populous, # DigixDao More trading pairs: # VEN/BTC, # VEN/ETH, # VEN/LTC, # BTM/BTC, # BTM/ETH, # BTM/LTC, # PPT/BTC, # PPT/ETH, # PPT/LTC, # DGD/BTC, # DGD/ETH, # DGD/LTC"
Risingwolf_,2018-04-12 17:37,8,38,"What a good month already! - Substratum is warming up for the big pump! $ SUB - VeChain brought big news, as always ! $ VEN - Pareto Network is beating the charts, x2 since my call. This one is gonna be big. My gem for the upcoming months! $ PARETO"
crazy_yukiyan,2018-04-12 03:14,4,34,"私が応援しているVENのマスターノード選挙⁈始まったみたいや 25万枚も必要とは、、、 誰か頂戴♡笑 ニュースも増えてきたし みんな私と一緒に買い増しイヤフォイ٩(๑❛ᴗ❛๑)۶ $ VEN $ VET # Vechain # GoVechain # 仮想通貨 # ビットコイン # 拡散希望https://twitter.com/vechainofficial/status/984077556541370368 …"
bsc44_x,2018-04-11 06:30,7,47,"The sun rising above the fog, the future is bright for # VeChain. # bsc44 # VeChainGIFs @ vechainofficial # GoVeChain # VeChainThor # IoT @ mspandorah @ sunshinelu24 @ VechainThorCom @ VeChainJapan @ CocaColaKid_OG # BuyVeChain @ BitOcean_JP @ kfeng027 # VET # VEN $ VET $ VEN # VTHO $ VTHO # VeThorpic.twitter.com/7JeiM4ZuTs"
Hydeez411,2018-04-10 23:06,10,25,"VeChain # VEN is ready to take over China's automobile industry along with eGrid - AMBCrypto https://ambcrypto.com/vechain-ven-is-ready-to-take-over-chinas-automobile-industry-along-with-egrid/ …"
