date,open,high,low,close,volume,number of trades,BitConnect BCC
2018-06-03 06:00:00,1087.38000000,1110.00000000,1086.40000000,1108.03000000,2047.89496000,2381,83
2018-06-03 07:00:00,1106.41000000,1129.00000000,1105.51000000,1122.55000000,2540.48071000,3041,77
2018-06-03 08:00:00,1122.55000000,1145.36000000,1115.10000000,1138.25000000,2910.19288000,2945,0
2018-06-03 09:00:00,1138.22000000,1144.50000000,1127.41000000,1138.26000000,1569.50237000,2218,24
2018-06-03 10:00:00,1139.23000000,1139.94000000,1118.32000000,1122.51000000,1336.40426000,1935,23
2018-06-03 11:00:00,1122.50000000,1134.10000000,1122.04000000,1129.49000000,1101.77972000,1380,0
2018-06-03 12:00:00,1129.49000000,1157.68000000,1128.41000000,1144.99000000,2098.49710000,3026,20
2018-06-03 13:00:00,1144.99000000,1178.30000000,1140.40000000,1166.14000000,2736.22254000,4169,0
2018-06-03 14:00:00,1166.14000000,1174.94000000,1150.00000000,1173.34000000,3328.07033000,4360,0
2018-06-03 15:00:00,1173.34000000,1192.61000000,1160.61000000,1190.64000000,2413.45266000,3744,17
2018-06-03 16:00:00,1190.82000000,1195.00000000,1172.60000000,1177.43000000,3153.36587000,4011,0
2018-06-03 17:00:00,1177.43000000,1178.01000000,1155.68000000,1171.09000000,2493.59522000,3545,0
2018-06-03 18:00:00,1171.26000000,1176.00000000,1151.00000000,1151.00000000,1835.91200000,2707,36
2018-06-03 19:00:00,1152.39000000,1168.00000000,1133.00000000,1163.42000000,3422.17897000,4835,18
2018-06-03 20:00:00,1164.90000000,1180.49000000,1152.22000000,1180.47000000,1755.60431000,2666,0
2018-06-03 21:00:00,1179.33000000,1180.00000000,1160.72000000,1167.00000000,1547.27920000,2272,0
2018-06-03 22:00:00,1167.00000000,1169.00000000,1150.04000000,1164.90000000,1529.67964000,2203,0
2018-06-03 23:00:00,1163.38000000,1172.99000000,1161.50000000,1168.32000000,1487.66619000,2012,26
2018-06-04 00:00:00,1169.68000000,1213.06000000,1168.00000000,1196.10000000,3401.12199000,5311,0
2018-06-04 01:00:00,1196.00000000,1208.94000000,1190.00000000,1199.88000000,1993.55153000,2869,0
2018-06-04 02:00:00,1199.88000000,1200.92000000,1178.61000000,1182.61000000,2005.36345000,2951,0
2018-06-04 03:00:00,1183.88000000,1198.53000000,1182.50000000,1196.60000000,1529.93913000,1921,0
2018-06-04 04:00:00,1196.16000000,1196.57000000,1185.75000000,1187.48000000,1529.62876000,1780,81
2018-06-04 05:00:00,1187.48000000,1187.99000000,1145.00000000,1155.08000000,3177.53023000,4214,25
2018-06-04 06:00:00,1155.50000000,1156.69000000,1112.42000000,1140.00000000,4232.54539000,6449,23
2018-06-04 07:00:00,1140.00000000,1156.86000000,1136.06000000,1141.99000000,2595.19544000,3188,84
2018-06-04 08:00:00,1142.00000000,1142.92000000,1125.50000000,1137.80000000,2403.53373000,3460,100
2018-06-04 09:00:00,1138.02000000,1153.78000000,1122.10000000,1153.40000000,1821.79695000,2838,38
2018-06-04 10:00:00,1153.41000000,1157.10000000,1135.00000000,1138.63000000,1955.78200000,2812,18
2018-06-04 11:00:00,1139.76000000,1139.76000000,1100.00000000,1110.00000000,3444.26114000,4563,34
2018-06-04 12:00:00,1110.48000000,1122.89000000,1106.21000000,1116.73000000,2132.41459000,2827,16
2018-06-04 13:00:00,1115.46000000,1121.90000000,1107.00000000,1113.04000000,1659.25407000,2145,15
2018-06-04 14:00:00,1112.51000000,1117.86000000,1082.31000000,1095.58000000,2518.29716000,3711,0
2018-06-04 15:00:00,1095.57000000,1113.67000000,1092.61000000,1095.90000000,2249.45040000,3128,14
2018-06-04 16:00:00,1095.90000000,1109.75000000,1092.84000000,1096.61000000,1519.92117000,2060,15
2018-06-04 17:00:00,1095.45000000,1096.63000000,1075.00000000,1085.16000000,1729.64792000,2582,0
2018-06-04 18:00:00,1086.23000000,1101.70000000,1078.97000000,1099.87000000,1580.87402000,2158,16
2018-06-04 19:00:00,1098.63000000,1106.98000000,1084.85000000,1101.16000000,1873.69935000,2620,0
2018-06-04 20:00:00,1101.57000000,1119.00000000,1091.00000000,1118.62000000,1689.43216000,2059,0
2018-06-04 21:00:00,1118.00000000,1127.52000000,1112.11000000,1126.42000000,2025.19277000,2372,20
2018-06-04 22:00:00,1126.95000000,1126.95000000,1107.90000000,1114.13000000,1738.18107000,2042,70
2018-06-04 23:00:00,1113.59000000,1116.22000000,1091.00000000,1096.74000000,1820.83001000,2698,25
2018-06-05 00:00:00,1097.32000000,1110.00000000,1096.74000000,1106.67000000,1536.67067000,1813,0
2018-06-05 01:00:00,1106.67000000,1122.11000000,1100.00000000,1110.64000000,2300.53091000,2501,24
2018-06-05 02:00:00,1110.12000000,1117.07000000,1048.88000000,1055.00000000,4227.01224000,5080,25
2018-06-05 03:00:00,1055.00000000,1074.20000000,1047.90000000,1060.11000000,2839.44741000,3243,26
2018-06-05 04:00:00,1060.00000000,1077.07000000,1047.00000000,1049.26000000,2153.25522000,2782,26
2018-06-05 05:00:00,1049.62000000,1073.36000000,1047.24000000,1065.00000000,1895.65822000,2470,25
2018-06-05 06:00:00,1064.26000000,1077.28000000,1063.15000000,1071.03000000,1652.50257000,2179,45
2018-06-05 07:00:00,1071.02000000,1071.89000000,1060.00000000,1064.10000000,1357.01823000,1881,0
2018-06-05 08:00:00,1064.10000000,1097.00000000,1063.55000000,1094.01000000,2050.22262000,3053,0
2018-06-05 09:00:00,1094.01000000,1095.80000000,1072.00000000,1072.99000000,1378.17876000,2068,0
2018-06-05 10:00:00,1073.00000000,1085.00000000,1065.00000000,1065.73000000,1568.11328000,2182,0
2018-06-05 11:00:00,1068.12000000,1124.75000000,1057.64000000,1074.07000000,2293.11827000,3543,34
2018-06-05 12:00:00,1074.07000000,1077.39000000,1064.80000000,1066.09000000,1450.28584000,1889,0
2018-06-05 13:00:00,1066.09000000,1072.40000000,1058.00000000,1059.24000000,1282.23587000,1840,0
2018-06-05 14:00:00,1060.98000000,1067.01000000,1055.00000000,1064.52000000,1693.02837000,2092,29
2018-06-05 15:00:00,1063.92000000,1125.00000000,1063.30000000,1122.13000000,3163.86852000,4394,0
2018-06-05 16:00:00,1124.59000000,1153.99000000,1122.12000000,1140.58000000,4364.30647000,5992,0
2018-06-05 17:00:00,1141.00000000,1160.00000000,1129.34000000,1146.97000000,3768.65746000,4264,15
2018-06-05 18:00:00,1146.96000000,1158.86000000,1143.56000000,1143.93000000,1719.03074000,2599,31
2018-06-05 19:00:00,1143.94000000,1151.76000000,1140.71000000,1145.86000000,1632.18616000,2076,33
2018-06-05 20:00:00,1146.03000000,1161.99000000,1144.41000000,1155.80000000,1822.35609000,2360,17
2018-06-05 21:00:00,1155.10000000,1160.00000000,1130.87000000,1135.99000000,2528.03471000,3331,0
2018-06-05 22:00:00,1136.68000000,1154.00000000,1136.00000000,1153.01000000,1877.73454000,2199,0
2018-06-05 23:00:00,1153.49000000,1154.53000000,1139.01000000,1151.00000000,1568.81294000,2033,0
2018-06-06 00:00:00,1151.00000000,1159.50000000,1137.00000000,1138.39000000,1704.01180000,2439,0
2018-06-06 01:00:00,1139.16000000,1149.48000000,1135.79000000,1147.88000000,1310.85750000,2031,0
2018-06-06 02:00:00,1147.43000000,1148.19000000,1130.00000000,1137.76000000,2034.19547000,2113,0
2018-06-06 03:00:00,1137.16000000,1144.00000000,1132.52000000,1133.05000000,1667.83492000,1799,0
2018-06-06 04:00:00,1133.05000000,1140.00000000,1124.23000000,1125.62000000,1677.44798000,2105,0
2018-06-06 05:00:00,1125.30000000,1133.07000000,1115.00000000,1128.96000000,2147.04845000,2572,25
2018-06-06 06:00:00,1128.97000000,1151.80000000,1128.34000000,1137.46000000,2112.81745000,2966,22
2018-06-06 07:00:00,1138.65000000,1153.00000000,1126.52000000,1132.47000000,2086.35911000,2709,0
2018-06-06 08:00:00,1132.42000000,1133.40000000,1118.62000000,1129.96000000,2006.82928000,2512,20
2018-06-06 09:00:00,1128.65000000,1130.00000000,1122.10000000,1127.32000000,1164.92417000,1601,0
2018-06-06 10:00:00,1125.98000000,1144.09000000,1125.64000000,1137.57000000,1827.29060000,2374,19
2018-06-06 11:00:00,1138.35000000,1148.00000000,1137.01000000,1139.52000000,1659.84912000,2236,0
2018-06-06 12:00:00,1138.91000000,1157.00000000,1137.00000000,1151.01000000,1852.05400000,2515,0
2018-06-06 13:00:00,1151.01000000,1152.92000000,1141.90000000,1143.06000000,1746.92892000,2540,0
2018-06-06 14:00:00,1143.07000000,1147.40000000,1139.42000000,1141.97000000,1379.57555000,1832,14
2018-06-06 15:00:00,1141.96000000,1152.00000000,1139.01000000,1147.83000000,1525.26612000,1984,15
2018-06-06 16:00:00,1146.85000000,1150.00000000,1092.00000000,1108.90000000,4310.92789000,5688,0
2018-06-06 17:00:00,1108.10000000,1114.39000000,1101.01000000,1108.93000000,2106.55331000,2588,0
2018-06-06 18:00:00,1108.74000000,1110.00000000,1099.01000000,1108.53000000,1951.78618000,2515,0
2018-06-06 19:00:00,1109.99000000,1115.86000000,1108.00000000,1113.07000000,1370.71325000,1683,33
2018-06-06 20:00:00,1111.81000000,1137.95000000,1106.00000000,1131.97000000,2043.53591000,2529,18
2018-06-06 21:00:00,1131.98000000,1147.06000000,1127.64000000,1140.64000000,2216.23210000,2726,0
2018-06-06 22:00:00,1141.48000000,1146.00000000,1128.93000000,1139.89000000,1602.74648000,2131,23
2018-06-06 23:00:00,1141.16000000,1144.49000000,1122.78000000,1130.11000000,1751.19995000,2336,0
2018-06-07 00:00:00,1130.12000000,1154.88000000,1129.00000000,1152.58000000,2174.92777000,2856,0
2018-06-07 01:00:00,1151.57000000,1169.50000000,1145.14000000,1163.01000000,2943.90180000,4974,0
2018-06-07 02:00:00,1163.96000000,1169.54000000,1154.00000000,1154.00000000,2396.07074000,2948,24
2018-06-07 03:00:00,1154.94000000,1166.00000000,1149.41000000,1162.88000000,2461.95364000,2612,25
2018-06-07 04:00:00,1161.01000000,1162.87000000,1145.02000000,1153.00000000,1502.28647000,1973,52
2018-06-07 05:00:00,1151.07000000,1160.16000000,1147.40000000,1152.90000000,1846.67346000,2184,49
2018-06-07 06:00:00,1151.20000000,1156.00000000,1137.05000000,1147.00000000,2080.20937000,2985,22
2018-06-07 07:00:00,1147.65000000,1150.00000000,1144.53000000,1146.65000000,1291.01398000,1501,21
2018-06-07 08:00:00,1146.65000000,1156.50000000,1140.81000000,1143.30000000,1345.72476000,2312,40
2018-06-07 09:00:00,1143.30000000,1146.65000000,1134.69000000,1145.18000000,2090.60972000,2054,20
2018-06-07 10:00:00,1145.18000000,1149.00000000,1137.00000000,1139.31000000,1206.86491000,1566,19
2018-06-07 11:00:00,1139.82000000,1149.80000000,1139.30000000,1145.08000000,1424.53024000,1822,17
2018-06-07 12:00:00,1144.65000000,1159.00000000,1140.80000000,1149.83000000,1381.61396000,1635,48
2018-06-07 13:00:00,1149.00000000,1154.99000000,1140.50000000,1143.01000000,1515.17263000,1971,0
2018-06-07 14:00:00,1143.74000000,1146.25000000,1129.00000000,1137.01000000,2444.39452000,3245,0
2018-06-07 15:00:00,1137.01000000,1146.73000000,1129.21000000,1140.67000000,1607.40607000,2148,15
2018-06-07 16:00:00,1140.77000000,1152.88000000,1135.37000000,1151.48000000,1781.37467000,2403,0
2018-06-07 17:00:00,1150.05000000,1152.88000000,1135.50000000,1142.99000000,1651.06550000,2057,44
2018-06-07 18:00:00,1142.87000000,1149.00000000,1138.97000000,1139.98000000,1508.70438000,1625,15
2018-06-07 19:00:00,1140.42000000,1146.00000000,1139.00000000,1140.53000000,1272.19082000,1404,0
2018-06-07 20:00:00,1140.33000000,1140.55000000,1125.01000000,1137.95000000,2166.28939000,2148,18
2018-06-07 21:00:00,1137.95000000,1138.00000000,1129.36000000,1137.81000000,1250.17234000,1406,0
2018-06-07 22:00:00,1136.57000000,1139.00000000,1130.30000000,1134.03000000,1070.58134000,1277,0
2018-06-07 23:00:00,1134.04000000,1145.63000000,1131.25000000,1145.00000000,1532.77993000,1845,26
2018-06-08 00:00:00,1145.00000000,1150.00000000,1140.96000000,1146.24000000,1650.56246000,1920,0
2018-06-08 01:00:00,1146.24000000,1147.94000000,1136.20000000,1139.35000000,1520.45134000,1707,25
2018-06-08 02:00:00,1139.36000000,1140.51000000,1135.00000000,1138.24000000,1262.64603000,1484,0
2018-06-08 03:00:00,1137.01000000,1139.86000000,1130.00000000,1130.06000000,1386.07664000,1542,0
2018-06-08 04:00:00,1130.06000000,1131.13000000,1114.63000000,1119.75000000,2184.64803000,3026,27
2018-06-08 05:00:00,1120.30000000,1124.50000000,1117.02000000,1120.03000000,1344.48472000,1630,50
2018-06-08 06:00:00,1120.45000000,1128.50000000,1117.27000000,1125.01000000,1361.38344000,1376,0
2018-06-08 07:00:00,1125.01000000,1125.02000000,1106.74000000,1109.66000000,1708.73010000,2239,0
2018-06-08 08:00:00,1110.28000000,1117.36000000,1105.64000000,1112.16000000,1621.26287000,1737,0
2018-06-08 09:00:00,1112.16000000,1116.86000000,1108.97000000,1109.99000000,1231.48757000,1289,0
2018-06-08 10:00:00,1110.00000000,1110.00000000,1085.51000000,1092.50000000,2092.92719000,3105,20
2018-06-08 11:00:00,1090.67000000,1099.15000000,1084.87000000,1096.99000000,1275.33301000,2033,0
2018-06-08 12:00:00,1096.41000000,1098.75000000,1088.50000000,1094.01000000,1463.22202000,1710,33
2018-06-08 13:00:00,1095.15000000,1108.96000000,1090.00000000,1105.50000000,2118.75694000,2398,31
2018-06-08 14:00:00,1105.42000000,1127.80000000,1101.55000000,1121.74000000,1468.95888000,2159,15
2018-06-08 15:00:00,1121.52000000,1126.91000000,1103.57000000,1126.86000000,1909.69749000,2546,15
2018-06-08 16:00:00,1126.86000000,1132.19000000,1118.00000000,1121.01000000,1872.98904000,2284,0
2018-06-08 17:00:00,1121.02000000,1123.50000000,1118.01000000,1120.24000000,1181.26807000,1345,0
2018-06-08 18:00:00,1120.67000000,1121.80000000,1112.03000000,1115.51000000,1491.82268000,1500,0
2018-06-08 19:00:00,1115.53000000,1117.00000000,1110.00000000,1113.90000000,1198.87282000,1383,0
2018-06-08 20:00:00,1113.90000000,1123.12000000,1113.89000000,1121.20000000,1399.76699000,1500,0
2018-06-08 21:00:00,1121.72000000,1123.40000000,1118.58000000,1120.01000000,999.36400000,1116,0
2018-06-08 22:00:00,1122.46000000,1127.64000000,1119.42000000,1123.66000000,1347.41352000,1427,24
2018-06-08 23:00:00,1123.33000000,1123.68000000,1109.09000000,1113.98000000,1309.00414000,1521,27
2018-06-09 00:00:00,1113.32000000,1120.00000000,1112.62000000,1118.34000000,1254.52837000,1322,0
2018-06-09 01:00:00,1118.75000000,1127.00000000,1117.27000000,1125.63000000,1475.30283000,1428,53
2018-06-09 02:00:00,1126.26000000,1138.64000000,1124.00000000,1135.02000000,1734.91996000,2227,54
2018-06-09 03:00:00,1135.56000000,1136.46000000,1128.20000000,1132.43000000,1319.65050000,1342,0
2018-06-09 04:00:00,1132.43000000,1134.00000000,1128.64000000,1128.64000000,1311.73927000,1269,29
2018-06-09 05:00:00,1129.32000000,1133.38000000,1128.64000000,1131.45000000,1422.56205000,1304,0
2018-06-09 06:00:00,1131.75000000,1139.58000000,1129.00000000,1131.49000000,1272.17107000,1558,0
2018-06-09 07:00:00,1130.77000000,1133.59000000,1119.86000000,1123.30000000,1553.56088000,1715,0
2018-06-09 08:00:00,1123.31000000,1124.75000000,1114.04000000,1117.21000000,1455.10579000,1824,0
2018-06-09 09:00:00,1117.21000000,1124.36000000,1113.33000000,1123.22000000,1529.71577000,1620,24
2018-06-09 10:00:00,1122.10000000,1127.71000000,1120.00000000,1124.99000000,1315.37705000,1514,23
2018-06-09 11:00:00,1124.48000000,1126.01000000,1120.10000000,1120.21000000,1278.01640000,1336,0
2018-06-09 12:00:00,1120.20000000,1125.00000000,1104.58000000,1113.71000000,1369.63985000,1913,0
2018-06-09 13:00:00,1113.70000000,1113.70000000,1095.00000000,1100.04000000,1913.33488000,2388,0
2018-06-09 14:00:00,1100.04000000,1115.42000000,1098.25000000,1107.55000000,1933.14654000,1950,0
2018-06-09 15:00:00,1107.54000000,1120.77000000,1106.13000000,1115.38000000,1526.60045000,1660,0
2018-06-09 16:00:00,1115.37000000,1116.81000000,1102.30000000,1105.23000000,1434.54632000,1579,18
2018-06-09 17:00:00,1105.21000000,1109.76000000,1102.01000000,1104.37000000,1102.09654000,1233,0
2018-06-09 18:00:00,1104.56000000,1107.83000000,1101.24000000,1103.02000000,1116.57185000,1181,0
2018-06-09 19:00:00,1104.87000000,1108.53000000,1103.01000000,1106.28000000,1175.67533000,1180,40
2018-06-09 20:00:00,1106.81000000,1109.14000000,1104.04000000,1108.52000000,1169.05935000,1160,42
2018-06-09 21:00:00,1109.14000000,1109.18000000,1104.44000000,1105.14000000,1117.59988000,1134,23
2018-06-09 22:00:00,1105.14000000,1106.67000000,1096.15000000,1102.04000000,1178.46751000,1232,0
2018-06-09 23:00:00,1102.04000000,1104.72000000,1081.11000000,1087.35000000,2036.68571000,2276,0
2018-06-10 00:00:00,1086.72000000,1087.36000000,1032.00000000,1034.51000000,3981.30598000,5204,0
2018-06-10 00:00:00,1086.72000000,1087.36000000,1032.00000000,1034.51000000,3981.30598000,5204,0
2018-06-10 01:00:00,1034.51000000,1057.70000000,1034.00000000,1044.64000000,2612.58136000,3134,42
2018-06-10 02:00:00,1044.64000000,1045.78000000,1029.53000000,1042.14000000,1533.04197000,2029,0
2018-06-10 03:00:00,1041.34000000,1043.75000000,1026.12000000,1027.56000000,1627.99880000,2429,44
2018-06-10 04:00:00,1026.50000000,1041.18000000,1026.22000000,1030.73000000,1446.42877000,1829,45
2018-06-10 05:00:00,1030.20000000,1038.19000000,1029.41000000,1034.88000000,1328.46261000,1726,44
2018-06-10 06:00:00,1035.52000000,1042.70000000,1030.86000000,1040.01000000,1387.30838000,1834,0
2018-06-10 07:00:00,1040.65000000,1042.46000000,1004.00000000,1006.63000000,2172.44590000,3501,0
2018-06-10 08:00:00,1006.62000000,1024.99000000,1003.11000000,1016.42000000,2660.30969000,3164,0
2018-06-10 09:00:00,1017.69000000,1028.00000000,1016.45000000,1020.69000000,1557.21384000,1868,0
2018-06-10 10:00:00,1020.77000000,1026.94000000,1010.61000000,1026.94000000,1441.65107000,1857,69
2018-06-10 11:00:00,1025.69000000,1029.09000000,1020.91000000,1024.67000000,1724.79156000,1792,32
2018-06-10 12:00:00,1024.81000000,1030.00000000,1017.60000000,1022.31000000,1601.45263000,1654,0
2018-06-10 13:00:00,1022.68000000,1039.10000000,1010.13000000,1034.99000000,2347.39589000,2632,0
2018-06-10 14:00:00,1034.47000000,1034.99000000,1015.23000000,1024.83000000,1738.82013000,1850,0
2018-06-10 15:00:00,1024.83000000,1030.99000000,1018.44000000,1027.00000000,1550.42312000,1721,26
2018-06-10 16:00:00,1027.37000000,1028.50000000,1010.60000000,1012.00000000,1588.71143000,1763,26
2018-06-10 17:00:00,1011.99000000,1013.53000000,947.45000000,964.00000000,5839.64528000,7614,79
2018-06-10 18:00:00,961.52000000,980.50000000,950.00000000,971.98000000,4595.53486000,5369,0
2018-06-10 19:00:00,969.84000000,978.25000000,955.01000000,974.01000000,2344.21462000,2772,55
2018-06-10 20:00:00,974.00000000,975.66000000,937.80000000,941.00000000,3374.61471000,3420,0
2018-06-10 21:00:00,941.00000000,950.00000000,895.50000000,916.11000000,5753.19797000,5673,64
2018-06-10 22:00:00,916.10000000,918.80000000,891.73000000,899.19000000,3356.61254000,3939,0
2018-06-10 23:00:00,899.18000000,937.31000000,898.38000000,934.99000000,2768.77759000,3114,0
2018-06-11 00:00:00,936.34000000,965.83000000,914.21000000,920.65000000,2481.49050000,2626,0
2018-06-11 01:00:00,921.00000000,939.88000000,914.44000000,938.06000000,2211.49324000,2456,0
2018-06-11 02:00:00,938.15000000,975.00000000,936.06000000,961.43000000,2812.93610000,3743,0
2018-06-11 03:00:00,960.10000000,965.57000000,945.98000000,954.76000000,1705.17343000,2173,40
2018-06-11 04:00:00,954.77000000,961.78000000,947.40000000,955.49000000,1297.11853000,2059,0
2018-06-11 05:00:00,955.49000000,957.49000000,932.64000000,935.28000000,1873.18035000,2019,75
2018-06-11 06:00:00,936.90000000,945.00000000,922.75000000,929.96000000,1901.96015000,2839,0
2018-06-11 07:00:00,929.86000000,938.91000000,907.16000000,907.75000000,2282.73855000,2699,94
2018-06-11 08:00:00,907.64000000,942.08000000,905.16000000,934.58000000,3007.70863000,4298,0
2018-06-11 09:00:00,935.15000000,941.99000000,926.76000000,927.88000000,1780.21042000,2000,57
2018-06-11 10:00:00,929.29000000,934.60000000,919.59000000,929.87000000,1320.46280000,1768,28
2018-06-11 11:00:00,929.87000000,945.35000000,928.21000000,940.98000000,1202.62965000,1661,25
2018-06-11 12:00:00,940.54000000,941.94000000,923.23000000,933.09000000,1513.10632000,2132,0
2018-06-11 13:00:00,932.36000000,934.30000000,925.58000000,928.09000000,1069.09677000,1331,0
2018-06-11 14:00:00,927.92000000,928.08000000,907.00000000,913.00000000,2695.56741000,3163,21
2018-06-11 15:00:00,912.25000000,915.00000000,894.04000000,904.51000000,3312.37851000,3289,0
2018-06-11 16:00:00,904.50000000,932.00000000,903.01000000,925.75000000,2667.80232000,2869,42
2018-06-11 17:00:00,925.51000000,930.14000000,915.78000000,917.34000000,1375.34133000,1645,21
2018-06-11 18:00:00,917.34000000,927.71000000,906.50000000,925.01000000,1664.84745000,2022,22
2018-06-11 19:00:00,925.41000000,930.38000000,915.76000000,922.59000000,1363.09077000,1744,44
2018-06-11 20:00:00,923.71000000,928.91000000,917.56000000,925.20000000,780.46188000,1141,0
2018-06-11 21:00:00,925.07000000,935.84000000,923.63000000,931.32000000,1105.32115000,1382,0
2018-06-11 22:00:00,931.85000000,954.00000000,931.32000000,948.04000000,2291.37841000,2282,0
2018-06-11 23:00:00,950.08000000,969.69000000,944.23000000,951.21000000,2046.11632000,2743,0
2018-06-12 00:00:00,953.00000000,954.51000000,942.01000000,944.72000000,1205.73739000,1810,0
2018-06-12 01:00:00,945.37000000,952.37000000,940.60000000,945.19000000,1121.11117000,1765,0
2018-06-12 02:00:00,947.21000000,960.45000000,945.14000000,949.54000000,1359.05890000,1839,34
2018-06-12 03:00:00,949.92000000,951.40000000,935.08000000,941.50000000,1426.07879000,1768,0
2018-06-12 04:00:00,940.81000000,946.87000000,937.48000000,942.62000000,1086.43646000,1272,0
2018-06-12 05:00:00,943.18000000,945.99000000,941.08000000,943.74000000,1035.09691000,1225,68
2018-06-12 06:00:00,943.72000000,950.99000000,943.01000000,946.72000000,1036.38822000,1263,62
2018-06-12 07:00:00,947.07000000,949.23000000,937.11000000,944.46000000,1157.86538000,1243,0
2018-06-12 08:00:00,943.29000000,949.87000000,939.06000000,945.90000000,1052.12995000,1310,0
2018-06-12 09:00:00,946.28000000,946.50000000,941.00000000,942.91000000,1141.30591000,1047,0
2018-06-12 10:00:00,942.90000000,944.91000000,937.00000000,937.78000000,1339.08884000,1580,0
2018-06-12 11:00:00,938.36000000,940.43000000,925.92000000,939.17000000,1331.75026000,1766,23
2018-06-12 12:00:00,939.17000000,939.64000000,910.21000000,914.28000000,1177.92778000,1698,0
2018-06-12 13:00:00,913.07000000,926.84000000,910.20000000,923.78000000,1897.52135000,2277,0
2018-06-12 14:00:00,921.17000000,934.00000000,920.34000000,923.52000000,1744.39772000,1589,79
2018-06-12 15:00:00,924.09000000,928.09000000,915.19000000,916.00000000,1111.69932000,1310,40
2018-06-12 16:00:00,916.89000000,916.89000000,892.00000000,903.53000000,2648.42134000,3183,0
2018-06-12 17:00:00,903.51000000,907.44000000,896.52000000,896.72000000,1484.28220000,1540,21
2018-06-12 18:00:00,899.67000000,904.21000000,890.00000000,896.86000000,1788.29169000,2123,0
2018-06-12 19:00:00,894.14000000,898.20000000,848.00000000,865.84000000,6178.56172000,6077,22
2018-06-12 20:00:00,862.05000000,873.94000000,852.72000000,867.01000000,2152.73758000,2546,0
2018-06-12 21:00:00,866.92000000,872.30000000,859.61000000,869.00000000,1783.14841000,1640,0
2018-06-12 22:00:00,868.65000000,871.70000000,858.34000000,864.61000000,1486.84516000,1183,0
2018-06-12 23:00:00,864.96000000,873.39000000,851.00000000,867.47000000,1973.21927000,1961,0
2018-06-13 00:00:00,867.47000000,879.00000000,865.96000000,871.56000000,1724.85693000,1751,34
2018-06-13 01:00:00,871.55000000,875.79000000,867.70000000,873.78000000,1118.48728000,1150,34
2018-06-13 02:00:00,874.00000000,883.04000000,873.66000000,876.76000000,1385.65831000,1324,0
2018-06-13 03:00:00,876.58000000,878.90000000,857.01000000,864.48000000,1526.82047000,1744,0
2018-06-13 04:00:00,863.97000000,876.54000000,856.61000000,875.66000000,1530.85044000,1889,37
2018-06-13 05:00:00,876.56000000,883.11000000,866.01000000,871.46000000,1489.26405000,1445,34
2018-06-13 06:00:00,870.09000000,876.00000000,870.09000000,874.46000000,1212.93989000,1151,0
2018-06-13 07:00:00,874.19000000,876.23000000,861.20000000,863.45000000,1683.31813000,1400,59
2018-06-13 08:00:00,863.52000000,867.96000000,851.06000000,858.99000000,1493.58171000,1621,0
2018-06-13 09:00:00,858.00000000,860.00000000,822.06000000,830.00000000,3175.46573000,3987,0
2018-06-13 10:00:00,831.17000000,849.00000000,828.48000000,834.27000000,2118.50660000,2351,26
2018-06-13 11:00:00,834.27000000,843.46000000,829.41000000,840.93000000,1859.30458000,1648,24
2018-06-13 12:00:00,841.38000000,854.83000000,833.86000000,845.21000000,1992.87908000,2165,0
2018-06-13 13:00:00,844.71000000,852.88000000,839.00000000,844.76000000,1619.43669000,1469,21
2018-06-13 14:00:00,842.49000000,844.71000000,828.83000000,836.01000000,1425.90728000,1809,0
2018-06-13 15:00:00,836.00000000,847.05000000,823.72000000,826.97000000,1742.74429000,1973,0
2018-06-13 16:00:00,825.03000000,834.66000000,798.27000000,829.00000000,4527.91228000,4615,21
2018-06-13 17:00:00,828.56000000,832.78000000,817.90000000,832.74000000,1770.54405000,1921,0
2018-06-13 18:00:00,832.40000000,841.27000000,828.27000000,833.97000000,1729.00363000,1650,22
2018-06-13 19:00:00,833.53000000,835.00000000,815.80000000,824.05000000,1584.30216000,1781,23
2018-06-13 20:00:00,824.06000000,827.00000000,814.10000000,825.25000000,1105.05179000,1273,24
2018-06-13 21:00:00,826.95000000,829.02000000,820.54000000,826.02000000,1170.73282000,1161,0
2018-06-13 22:00:00,826.00000000,846.48000000,824.90000000,845.96000000,1379.62037000,1649,0
2018-06-13 23:00:00,843.86000000,849.00000000,834.33000000,841.75000000,1072.03452000,1237,0
2018-06-14 00:00:00,841.74000000,848.00000000,829.40000000,831.72000000,1510.14909000,1372,0
2018-06-14 01:00:00,832.35000000,843.10000000,824.22000000,827.86000000,1300.66969000,1351,0
2018-06-14 02:00:00,829.20000000,883.10000000,829.16000000,869.06000000,2580.33327000,3080,0
2018-06-14 03:00:00,870.63000000,873.07000000,858.04000000,870.16000000,1854.53188000,2187,0
2018-06-14 04:00:00,870.16000000,874.39000000,861.45000000,861.46000000,1231.56649000,1424,37
2018-06-14 05:00:00,862.17000000,866.58000000,856.04000000,863.61000000,1520.19061000,1610,0
2018-06-14 06:00:00,863.14000000,870.40000000,860.00000000,867.13000000,1058.28015000,1323,0
2018-06-14 07:00:00,867.13000000,867.62000000,859.00000000,863.01000000,1283.17652000,1145,61
2018-06-14 08:00:00,863.59000000,875.00000000,862.61000000,866.26000000,1635.07543000,1614,0
2018-06-14 09:00:00,866.76000000,874.09000000,865.07000000,870.95000000,1230.62380000,1254,0
2018-06-14 10:00:00,872.49000000,875.00000000,864.19000000,867.88000000,1523.22234000,1404,0
