date,open,high,low,close,volume,number of trades,Ethereum ETH
2018-04-02 02:00:00,379.72000000,382.77000000,378.51000000,382.68000000,6809.67925000,3053,77
2018-04-02 03:00:00,382.50000000,384.98000000,381.30000000,383.00000000,4560.10512000,2958,63
2018-04-02 04:00:00,383.00000000,384.99000000,377.40000000,379.59000000,4477.50667000,3131,86
2018-04-02 05:00:00,379.17000000,384.11000000,376.53000000,381.82000000,3512.70239000,2827,69
2018-04-02 06:00:00,382.09000000,385.00000000,380.51000000,380.51000000,2835.06840000,2813,80
2018-04-02 07:00:00,380.65000000,391.00000000,380.17000000,388.95000000,8066.73496000,5853,90
2018-04-02 08:00:00,388.44000000,392.20000000,387.20000000,391.67000000,4933.67956000,4695,81
2018-04-02 09:00:00,391.83000000,392.50000000,390.19000000,391.74000000,4056.70137000,4213,69
2018-04-02 10:00:00,391.74000000,392.80000000,387.63000000,391.58000000,5003.36299000,4591,69
2018-04-02 11:00:00,391.58000000,394.87000000,390.01000000,391.79000000,5574.74328000,5834,50
2018-04-02 12:00:00,391.55000000,392.00000000,385.11000000,387.00000000,4520.17591000,4015,62
2018-04-02 13:00:00,387.00000000,391.08000000,386.89000000,389.85000000,4101.74018000,3809,59
2018-04-02 14:00:00,389.84000000,390.00000000,380.54000000,384.25000000,6362.89440000,4987,58
2018-04-02 15:00:00,384.25000000,391.89000000,384.02000000,389.51000000,4787.56630000,4247,58
2018-04-02 16:00:00,389.70000000,390.78000000,385.33000000,387.00000000,4727.81765000,4759,58
2018-04-02 17:00:00,386.71000000,387.00000000,382.74000000,384.01000000,4321.95749000,3765,59
2018-04-02 18:00:00,384.01000000,386.23000000,382.34000000,383.84000000,3633.37495000,3345,62
2018-04-02 19:00:00,383.42000000,386.40000000,380.58000000,382.12000000,3367.52842000,3209,71
2018-04-02 20:00:00,382.13000000,382.91000000,376.01000000,378.80000000,5413.55434000,4960,67
2018-04-02 21:00:00,379.31000000,382.91000000,377.73000000,380.99000000,3025.80929000,2284,84
2018-04-02 22:00:00,380.98000000,385.45000000,380.57000000,383.10000000,2996.41304000,3160,66
2018-04-02 23:00:00,383.10000000,385.43000000,375.00000000,385.05000000,4986.78311000,4163,66
2018-04-03 00:00:00,385.00000000,387.89000000,381.55000000,382.19000000,4002.08392000,3883,61
2018-04-03 01:00:00,382.69000000,383.30000000,380.16000000,380.99000000,2801.32131000,2718,62
2018-04-03 02:00:00,380.65000000,389.74000000,380.13000000,389.05000000,4637.16410000,4320,83
2018-04-03 03:00:00,389.59000000,391.50000000,387.11000000,390.92000000,8363.71197000,5406,74
2018-04-03 04:00:00,390.93000000,398.70000000,390.61000000,397.61000000,9868.27673000,8981,50
2018-04-03 05:00:00,397.61000000,398.74000000,391.77000000,395.11000000,7350.45005000,6035,72
2018-04-03 06:00:00,395.13000000,396.99000000,393.96000000,396.32000000,3807.64788000,3704,78
2018-04-03 07:00:00,396.52000000,402.50000000,395.60000000,400.85000000,6654.86388000,4892,51
2018-04-03 08:00:00,400.86000000,402.00000000,397.50000000,398.42000000,6149.04510000,4739,72
2018-04-03 09:00:00,399.00000000,402.99000000,396.56000000,401.46000000,4604.66684000,4917,91
2018-04-03 10:00:00,401.46000000,404.74000000,395.56000000,397.92000000,7090.90057000,6879,59
2018-04-03 11:00:00,397.97000000,399.78000000,395.50000000,397.52000000,3334.70235000,3354,55
2018-04-03 12:00:00,397.86000000,404.74000000,397.19000000,402.69000000,5487.49870000,4672,60
2018-04-03 13:00:00,402.73000000,406.49000000,400.53000000,402.19000000,6071.41296000,5539,50
2018-04-03 14:00:00,402.38000000,403.11000000,397.60000000,402.25000000,5685.50846000,4557,67
2018-04-03 15:00:00,402.60000000,405.99000000,401.96000000,403.70000000,4324.12471000,3885,76
2018-04-03 16:00:00,403.80000000,406.98000000,402.53000000,405.31000000,4864.25488000,4537,59
2018-04-03 17:00:00,405.50000000,407.00000000,403.44000000,407.00000000,3617.46996000,3616,61
2018-04-03 18:00:00,407.00000000,412.00000000,405.40000000,410.50000000,8912.44127000,6293,49
2018-04-03 19:00:00,410.89000000,419.08000000,408.89000000,413.13000000,10815.27813000,9300,52
2018-04-03 20:00:00,413.17000000,418.00000000,411.15000000,413.80000000,5773.45306000,5169,65
2018-04-03 21:00:00,413.10000000,416.07000000,410.05000000,415.19000000,4984.70887000,4153,64
2018-04-03 22:00:00,415.33000000,415.75000000,410.00000000,412.48000000,4910.36902000,3830,76
2018-04-03 23:00:00,412.48000000,415.97000000,410.73000000,415.01000000,3786.20093000,3399,80
2018-04-04 00:00:00,415.00000000,416.50000000,412.00000000,415.75000000,3340.79466000,3645,67
2018-04-04 01:00:00,415.75000000,416.00000000,404.01000000,405.39000000,8360.40148000,6450,66
2018-04-04 02:00:00,405.55000000,405.79000000,397.81000000,400.73000000,7817.12175000,7662,100
2018-04-04 03:00:00,400.77000000,405.80000000,400.00000000,402.08000000,3975.49440000,4954,72
2018-04-04 04:00:00,402.08000000,402.49000000,398.65000000,401.49000000,4695.88292000,4581,68
2018-04-04 05:00:00,401.10000000,406.15000000,401.00000000,403.48000000,3466.87985000,3950,71
2018-04-04 06:00:00,403.95000000,406.30000000,402.42000000,404.80000000,2216.04506000,3636,66
2018-04-04 07:00:00,404.80000000,407.24000000,402.62000000,403.13000000,3327.90545000,3430,73
2018-04-04 08:00:00,403.12000000,404.95000000,401.00000000,402.89000000,2395.24813000,3088,82
2018-04-04 09:00:00,403.00000000,403.00000000,387.00000000,389.83000000,14189.23272000,11110,67
2018-04-04 10:00:00,389.83000000,391.46000000,380.61000000,381.15000000,11493.45890000,8378,59
2018-04-04 11:00:00,381.07000000,385.96000000,380.15000000,385.07000000,5869.02065000,5414,64
2018-04-04 12:00:00,384.65000000,386.38000000,381.10000000,385.39000000,5928.58944000,3922,52
2018-04-04 13:00:00,385.39000000,388.00000000,384.79000000,385.69000000,4663.87693000,3668,64
2018-04-04 14:00:00,385.67000000,385.80000000,372.12000000,374.14000000,12786.14957000,11416,58
2018-04-04 15:00:00,374.14000000,377.17000000,370.00000000,371.10000000,7839.40682000,8236,68
2018-04-04 16:00:00,371.17000000,381.43000000,371.01000000,379.00000000,7127.54170000,7231,69
2018-04-04 17:00:00,379.00000000,380.40000000,375.80000000,378.37000000,4014.16497000,4953,41
2018-04-04 18:00:00,378.42000000,381.00000000,373.02000000,379.31000000,6384.87801000,6619,60
2018-04-04 19:00:00,379.31000000,383.79000000,375.06000000,381.08000000,6148.87814000,5786,54
2018-04-04 20:00:00,381.08000000,385.33000000,380.27000000,380.74000000,4940.02930000,3956,46
2018-04-04 21:00:00,380.74000000,382.05000000,375.05000000,378.07000000,2702.99699000,3197,55
2018-04-04 22:00:00,377.52000000,379.20000000,373.34000000,376.20000000,3842.76679000,4037,50
2018-04-04 23:00:00,376.01000000,381.20000000,374.04000000,378.16000000,3071.63205000,3473,64
2018-04-05 00:00:00,378.15000000,379.41000000,371.20000000,372.81000000,4566.28762000,4396,24
2018-04-05 01:00:00,372.80000000,373.63000000,365.61000000,368.12000000,8219.36652000,6354,43
2018-04-05 02:00:00,368.61000000,371.90000000,366.76000000,370.37000000,5015.22206000,4219,54
2018-04-05 03:00:00,370.13000000,380.00000000,368.50000000,379.00000000,4815.24260000,4544,64
2018-04-05 04:00:00,379.00000000,384.00000000,376.84000000,379.68000000,8221.90202000,6192,52
2018-04-05 05:00:00,379.61000000,383.03000000,377.24000000,382.60000000,4914.88571000,5220,47
2018-04-05 06:00:00,382.55000000,383.68000000,375.90000000,377.50000000,4655.60870000,4323,46
2018-04-05 07:00:00,377.17000000,380.87000000,375.00000000,379.25000000,4614.73780000,4096,47
2018-04-05 08:00:00,379.28000000,383.50000000,377.63000000,381.98000000,6547.08609000,4775,57
2018-04-05 09:00:00,381.95000000,384.32000000,380.37000000,382.07000000,3398.48270000,2993,66
2018-04-05 10:00:00,381.96000000,382.05000000,377.00000000,380.00000000,4524.97442000,3767,62
2018-04-05 11:00:00,379.94000000,382.69000000,378.35000000,379.76000000,3023.94501000,2566,55
2018-04-05 12:00:00,379.75000000,380.03000000,371.47000000,374.80000000,7674.79303000,6072,51
2018-04-05 13:00:00,374.28000000,383.50000000,371.54000000,383.39000000,8118.15073000,5941,54
2018-04-05 14:00:00,383.39000000,387.03000000,378.79000000,379.63000000,6795.67516000,6583,45
2018-04-05 15:00:00,379.72000000,381.22000000,376.00000000,377.79000000,5306.09314000,4497,60
2018-04-05 16:00:00,377.89000000,380.25000000,373.90000000,375.20000000,5430.74156000,4782,69
2018-04-05 17:00:00,375.20000000,379.64000000,373.55000000,374.22000000,4424.68640000,4584,56
2018-04-05 18:00:00,374.11000000,378.00000000,373.32000000,375.22000000,4828.02965000,3799,53
2018-04-05 19:00:00,375.32000000,378.70000000,374.41000000,376.11000000,2622.56550000,2633,63
2018-04-05 20:00:00,376.07000000,378.66000000,375.34000000,377.66000000,2752.89610000,2396,61
2018-04-05 21:00:00,377.71000000,378.35000000,374.05000000,375.30000000,2807.04065000,2433,54
2018-04-05 22:00:00,375.30000000,383.96000000,375.30000000,382.92000000,3561.79378000,3333,65
2018-04-05 23:00:00,382.66000000,385.00000000,380.82000000,381.22000000,3473.85180000,2872,60
2018-04-06 00:00:00,381.56000000,385.91000000,380.85000000,383.18000000,2461.12913000,2625,55
2018-04-06 01:00:00,383.72000000,385.50000000,379.27000000,380.88000000,3154.42035000,2432,46
2018-04-06 02:00:00,380.84000000,381.70000000,377.30000000,379.46000000,3736.63269000,3760,48
2018-04-06 03:00:00,378.82000000,380.42000000,376.01000000,378.04000000,3213.01740000,3482,71
2018-04-06 04:00:00,377.80000000,381.09000000,375.60000000,378.44000000,4033.45609000,3302,67
2018-04-06 05:00:00,378.50000000,382.04000000,376.25000000,376.41000000,2890.30315000,3003,53
2018-04-06 06:00:00,376.49000000,377.25000000,365.70000000,368.30000000,10841.31206000,9706,70
2018-04-06 07:00:00,368.69000000,370.00000000,365.50000000,368.23000000,4535.34953000,4193,70
2018-04-06 08:00:00,368.50000000,371.53000000,367.00000000,370.40000000,5492.16170000,4008,63
2018-04-06 09:00:00,369.77000000,370.90000000,367.89000000,370.20000000,1886.98725000,2106,84
2018-04-06 10:00:00,369.65000000,370.49000000,362.54000000,362.64000000,3141.62259000,3469,51
2018-04-06 11:00:00,363.19000000,371.77000000,362.61000000,368.53000000,4962.10236000,4010,24
2018-04-06 12:00:00,368.70000000,368.80000000,365.14000000,367.82000000,2545.75319000,2749,30
2018-04-06 13:00:00,367.35000000,369.00000000,365.01000000,368.47000000,2466.51167000,2454,38
2018-04-06 14:00:00,368.20000000,369.00000000,366.00000000,366.17000000,1790.10598000,1778,50
2018-04-06 15:00:00,366.17000000,367.26000000,364.66000000,366.24000000,2195.73500000,1978,61
2018-04-06 16:00:00,366.24000000,369.49000000,366.03000000,367.80000000,3303.65678000,2683,49
2018-04-06 17:00:00,367.80000000,369.48000000,366.30000000,368.70000000,2021.81986000,1814,49
2018-04-06 18:00:00,368.99000000,371.68000000,364.70000000,369.26000000,3069.56687000,2751,54
2018-04-06 19:00:00,368.75000000,370.49000000,366.76000000,370.30000000,1574.91743000,1324,53
2018-04-06 20:00:00,370.38000000,370.61000000,368.00000000,369.32000000,1386.52463000,1325,60
2018-04-06 21:00:00,369.29000000,370.00000000,368.41000000,369.45000000,700.15537000,965,39
2018-04-06 22:00:00,369.45000000,369.89000000,365.25000000,365.32000000,1239.51128000,1409,61
2018-04-06 23:00:00,365.74000000,369.30000000,365.04000000,368.89000000,1815.93905000,2070,57
2018-04-07 00:00:00,368.89000000,370.22000000,368.28000000,370.20000000,1603.90296000,1123,53
2018-04-07 01:00:00,370.22000000,382.00000000,370.22000000,378.35000000,6838.52999000,5484,50
2018-04-07 02:00:00,378.35000000,381.79000000,376.55000000,378.22000000,3084.39542000,2802,54
2018-04-07 03:00:00,378.49000000,382.53000000,378.00000000,381.50000000,2800.03900000,2576,36
2018-04-07 04:00:00,381.63000000,381.99000000,379.45000000,380.50000000,1917.53844000,1819,52
2018-04-07 05:00:00,380.35000000,382.20000000,379.47000000,380.76000000,2692.36797000,2092,38
2018-04-07 06:00:00,380.96000000,382.72000000,380.88000000,382.17000000,1820.95458000,1547,71
2018-04-07 07:00:00,382.14000000,382.61000000,380.10000000,382.05000000,2218.35247000,2665,50
2018-04-07 08:00:00,382.06000000,385.27000000,381.79000000,383.50000000,4252.92701000,2932,54
2018-04-07 09:00:00,383.49000000,383.49000000,380.33000000,381.32000000,2359.02975000,2006,59
2018-04-07 10:00:00,381.32000000,382.58000000,380.31000000,381.56000000,1671.43040000,1818,35
2018-04-07 11:00:00,381.56000000,382.50000000,380.75000000,381.76000000,1321.99532000,1351,44
2018-04-07 12:00:00,381.76000000,384.00000000,381.73000000,383.55000000,1681.58747000,1826,46
2018-04-07 13:00:00,383.56000000,384.31000000,375.50000000,380.14000000,4059.38866000,4113,41
2018-04-07 14:00:00,380.11000000,382.40000000,379.82000000,381.12000000,1754.26468000,1826,32
2018-04-07 15:00:00,381.49000000,388.55000000,380.43000000,388.05000000,6432.48637000,5300,27
2018-04-07 16:00:00,388.06000000,394.75000000,386.02000000,391.60000000,8625.36924000,7608,33
2018-04-07 17:00:00,391.50000000,392.99000000,389.22000000,390.64000000,3914.45067000,3591,45
2018-04-07 18:00:00,390.64000000,392.03000000,386.00000000,388.08000000,2222.22307000,2323,47
2018-04-07 19:00:00,388.08000000,389.82000000,386.45000000,389.07000000,1861.45279000,1546,48
2018-04-07 20:00:00,389.08000000,393.95000000,388.11000000,391.68000000,2510.70855000,2862,49
2018-04-07 21:00:00,391.69000000,393.00000000,389.00000000,390.65000000,1546.43984000,1430,45
2018-04-07 22:00:00,390.64000000,391.99000000,383.97000000,385.42000000,1898.94787000,2278,46
2018-04-07 23:00:00,385.42000000,386.00000000,382.63000000,384.51000000,2374.64596000,2423,42
2018-04-08 00:00:00,384.51000000,389.81000000,384.10000000,387.44000000,1769.65282000,1873,38
2018-04-08 00:00:00,384.51000000,389.81000000,384.10000000,387.44000000,1769.65282000,1873,39
2018-04-08 01:00:00,387.44000000,388.44000000,384.00000000,386.07000000,1822.35256000,1723,50
2018-04-08 02:00:00,386.07000000,387.00000000,384.09000000,386.08000000,1675.12953000,1146,48
2018-04-08 03:00:00,386.08000000,389.44000000,385.78000000,389.42000000,1565.52893000,1284,52
2018-04-08 04:00:00,389.40000000,391.38000000,388.11000000,389.92000000,1189.84503000,1575,30
2018-04-08 05:00:00,390.31000000,393.94000000,386.69000000,388.66000000,3264.20076000,3205,46
2018-04-08 06:00:00,388.64000000,389.41000000,385.75000000,387.44000000,1212.28387000,1435,62
2018-04-08 07:00:00,387.44000000,391.11000000,386.81000000,389.69000000,1448.17761000,1689,47
2018-04-08 08:00:00,389.68000000,393.00000000,389.55000000,391.26000000,1410.54063000,1364,52
2018-04-08 09:00:00,391.26000000,394.95000000,391.10000000,393.43000000,2154.83117000,2775,46
2018-04-08 10:00:00,393.43000000,394.14000000,392.13000000,392.83000000,1838.92122000,4063,81
2018-04-08 11:00:00,392.34000000,400.58000000,391.56000000,400.58000000,4849.85056000,7331,44
2018-04-08 12:00:00,400.51000000,403.99000000,398.51000000,402.85000000,5037.23175000,4611,54
2018-04-08 13:00:00,402.85000000,404.05000000,399.19000000,400.90000000,4285.83863000,3150,46
2018-04-08 14:00:00,400.90000000,401.50000000,397.03000000,397.30000000,3230.26105000,2356,48
2018-04-08 15:00:00,397.32000000,403.40000000,397.15000000,401.00000000,3996.73357000,3048,32
2018-04-08 16:00:00,401.00000000,401.46000000,396.50000000,397.25000000,3691.83615000,3903,34
2018-04-08 17:00:00,397.21000000,398.76000000,394.50000000,396.90000000,3662.21089000,3368,37
2018-04-08 18:00:00,396.45000000,399.00000000,395.00000000,398.40000000,1742.30524000,1935,32
2018-04-08 19:00:00,398.45000000,399.78000000,397.50000000,399.39000000,1362.49815000,1496,38
2018-04-08 20:00:00,399.78000000,399.78000000,395.96000000,397.20000000,1248.90364000,1516,46
2018-04-08 21:00:00,397.20000000,398.70000000,396.00000000,398.22000000,1100.91929000,1591,57
2018-04-08 22:00:00,398.23000000,402.05000000,398.10000000,400.08000000,2274.37019000,2550,49
2018-04-08 23:00:00,400.08000000,401.41000000,398.98000000,400.40000000,1561.10612000,2303,55
2018-04-09 00:00:00,400.40000000,409.77000000,400.29000000,407.80000000,7490.89927000,4740,50
2018-04-09 01:00:00,407.74000000,413.00000000,407.19000000,410.92000000,7362.44687000,4362,23
2018-04-09 02:00:00,410.92000000,413.90000000,407.68000000,408.40000000,5917.72900000,5949,65
2018-04-09 03:00:00,408.40000000,411.97000000,404.05000000,411.82000000,5655.20863000,4668,53
2018-04-09 04:00:00,411.28000000,413.62000000,407.51000000,411.22000000,4471.09826000,3678,70
2018-04-09 05:00:00,411.12000000,413.63000000,409.36000000,412.77000000,2920.70672000,2574,56
2018-04-09 06:00:00,412.77000000,413.90000000,409.26000000,411.98000000,4249.63361000,3649,57
2018-04-09 07:00:00,412.00000000,419.00000000,411.59000000,418.81000000,7034.54001000,4652,75
2018-04-09 08:00:00,418.81000000,430.00000000,418.81000000,429.66000000,10488.63924000,8887,86
2018-04-09 09:00:00,429.50000000,431.99000000,418.00000000,420.01000000,12760.88009000,9651,62
2018-04-09 10:00:00,420.01000000,420.98000000,402.60000000,402.70000000,20428.87544000,16016,59
2018-04-09 11:00:00,402.70000000,402.70000000,394.00000000,395.69000000,13680.81318000,10942,57
2018-04-09 12:00:00,395.19000000,399.37000000,391.65000000,394.75000000,7066.96828000,5897,44
2018-04-09 13:00:00,394.77000000,396.80000000,392.00000000,392.88000000,4157.25067000,3509,44
2018-04-09 14:00:00,392.34000000,393.50000000,387.10000000,393.50000000,6352.42260000,5522,49
2018-04-09 15:00:00,393.50000000,399.12000000,393.28000000,397.06000000,5920.97345000,4782,54
2018-04-09 16:00:00,397.09000000,398.27000000,395.10000000,396.42000000,2374.95189000,2460,46
2018-04-09 17:00:00,396.42000000,399.50000000,396.00000000,399.15000000,1837.65805000,1948,49
2018-04-09 18:00:00,399.14000000,403.66000000,398.22000000,400.40000000,2584.05191000,3065,47
2018-04-09 19:00:00,400.68000000,401.23000000,392.35000000,393.98000000,5205.83124000,4470,50
2018-04-09 20:00:00,393.98000000,394.50000000,389.20000000,391.00000000,6247.71018000,4474,58
2018-04-09 21:00:00,390.99000000,396.90000000,390.17000000,395.27000000,2407.03458000,2446,59
2018-04-09 22:00:00,395.27000000,395.50000000,392.10000000,393.00000000,2173.39410000,1950,50
2018-04-09 23:00:00,393.56000000,399.69000000,393.00000000,399.44000000,2863.78686000,2356,48
2018-04-10 00:00:00,399.25000000,400.50000000,397.02000000,398.22000000,2450.61699000,1895,30
2018-04-10 01:00:00,398.40000000,398.52000000,395.00000000,396.96000000,1799.99564000,1577,66
2018-04-10 02:00:00,397.48000000,399.48000000,396.93000000,397.26000000,1852.38623000,1579,56
2018-04-10 03:00:00,397.26000000,400.87000000,397.03000000,400.87000000,1927.66968000,1888,50
2018-04-10 04:00:00,400.86000000,404.07000000,399.40000000,400.99000000,4863.15624000,2826,45
2018-04-10 05:00:00,400.85000000,401.97000000,398.80000000,400.51000000,3975.99613000,2642,67
2018-04-10 06:00:00,400.99000000,402.30000000,394.30000000,394.87000000,3646.93928000,3050,71
2018-04-10 07:00:00,395.40000000,397.99000000,393.50000000,396.09000000,2551.95089000,2356,56
2018-04-10 08:00:00,396.09000000,396.90000000,393.50000000,396.00000000,3155.87297000,3295,44
2018-04-10 09:00:00,396.00000000,398.90000000,394.66000000,398.19000000,4429.83558000,5177,54
2018-04-10 10:00:00,397.58000000,398.15000000,392.85000000,394.26000000,3780.00655000,4029,44
2018-04-10 11:00:00,394.27000000,397.00000000,391.40000000,396.00000000,3611.63930000,3285,43
2018-04-10 12:00:00,396.00000000,398.82000000,395.45000000,398.15000000,2391.87584000,2252,41
2018-04-10 13:00:00,398.15000000,399.31000000,397.59000000,399.10000000,2228.42802000,2441,49
2018-04-10 14:00:00,399.00000000,400.95000000,398.01000000,399.56000000,1893.80134000,2162,46
2018-04-10 15:00:00,399.57000000,407.80000000,399.35000000,406.52000000,6723.06741000,5781,57
2018-04-10 16:00:00,406.52000000,409.64000000,404.80000000,406.99000000,5595.86478000,4948,49
2018-04-10 17:00:00,406.99000000,411.30000000,406.35000000,411.01000000,3339.81914000,3891,60
2018-04-10 18:00:00,411.02000000,411.99000000,408.50000000,410.75000000,3333.57399000,2865,56
2018-04-10 19:00:00,410.79000000,411.70000000,408.55000000,411.55000000,1944.05270000,2068,47
2018-04-10 20:00:00,411.55000000,411.89000000,408.51000000,410.79000000,1937.79081000,1793,43
2018-04-10 21:00:00,410.79000000,414.46000000,410.79000000,413.93000000,3049.26665000,2785,50
2018-04-10 22:00:00,413.92000000,418.68000000,407.70000000,410.33000000,6759.48102000,5883,63
2018-04-10 23:00:00,410.33000000,416.20000000,408.80000000,416.07000000,4151.20887000,3166,35
2018-04-11 00:00:00,415.53000000,420.00000000,415.22000000,418.11000000,5351.71074000,4618,55
2018-04-11 01:00:00,418.38000000,418.38000000,414.01000000,415.64000000,4344.64322000,3229,61
2018-04-11 02:00:00,415.64000000,417.60000000,415.30000000,416.05000000,2923.59810000,2778,67
2018-04-11 03:00:00,416.22000000,416.65000000,411.81000000,413.00000000,4203.10571000,4072,49
2018-04-11 04:00:00,413.00000000,415.26000000,412.77000000,415.19000000,1691.46273000,2324,47
2018-04-11 05:00:00,415.20000000,419.77000000,415.00000000,417.22000000,5024.44008000,3964,42
2018-04-11 06:00:00,417.22000000,418.49000000,413.66000000,417.40000000,3662.68610000,3813,58
2018-04-11 07:00:00,417.55000000,418.50000000,414.99000000,416.50000000,1836.53984000,1963,64
2018-04-11 08:00:00,416.14000000,418.00000000,414.14000000,416.80000000,2600.30358000,2457,59
2018-04-11 09:00:00,416.86000000,418.53000000,416.53000000,417.10000000,1646.91798000,1803,55
2018-04-11 10:00:00,417.16000000,418.60000000,412.50000000,412.67000000,3403.08970000,3209,64
2018-04-11 11:00:00,412.55000000,415.68000000,410.38000000,414.53000000,3534.11317000,2630,38
2018-04-11 12:00:00,414.58000000,415.89000000,413.80000000,415.73000000,2103.54971000,1930,42
2018-04-11 13:00:00,415.73000000,425.00000000,415.21000000,420.98000000,9962.17034000,7405,57
2018-04-11 14:00:00,420.95000000,425.00000000,420.51000000,422.51000000,5006.12824000,4493,51
2018-04-11 15:00:00,422.53000000,423.53000000,420.01000000,420.56000000,3655.77599000,3094,39
2018-04-11 16:00:00,420.32000000,421.30000000,418.63000000,420.37000000,3461.37137000,2850,40
2018-04-11 17:00:00,420.30000000,423.86000000,418.64000000,420.99000000,3358.58651000,2784,51
2018-04-11 18:00:00,420.99000000,424.33000000,418.84000000,421.71000000,2953.07587000,2746,49
2018-04-11 19:00:00,421.98000000,422.61000000,420.37000000,422.00000000,2312.31185000,2297,47
2018-04-11 20:00:00,422.00000000,422.61000000,419.00000000,420.47000000,2450.34633000,2641,45
2018-04-11 21:00:00,419.98000000,421.85000000,419.29000000,421.15000000,1114.87110000,1438,60
2018-04-11 22:00:00,421.15000000,423.34000000,420.50000000,422.98000000,1816.83731000,1882,38
2018-04-11 23:00:00,423.20000000,433.54000000,423.00000000,429.52000000,8289.05070000,6465,58
2018-04-12 00:00:00,429.90000000,434.50000000,429.24000000,432.82000000,6464.42976000,5033,57
2018-04-12 01:00:00,433.00000000,433.00000000,427.64000000,432.43000000,4946.68971000,3963,63
2018-04-12 02:00:00,432.43000000,438.00000000,432.00000000,436.53000000,6070.88905000,3584,58
2018-04-12 03:00:00,436.52000000,439.41000000,433.00000000,437.17000000,8639.49586000,5917,60
2018-04-12 04:00:00,437.17000000,437.44000000,433.34000000,437.03000000,4442.85115000,4033,58
2018-04-12 05:00:00,437.05000000,437.39000000,432.69000000,433.72000000,3348.27555000,2801,70
2018-04-12 06:00:00,433.72000000,434.77000000,415.00000000,415.62000000,10638.64253000,9428,54
2018-04-12 07:00:00,415.50000000,424.00000000,412.88000000,422.22000000,13037.62850000,9950,54
2018-04-12 08:00:00,422.84000000,424.92000000,421.04000000,423.30000000,3795.40258000,2744,48
2018-04-12 09:00:00,423.31000000,425.50000000,420.61000000,424.90000000,3480.89128000,2747,39
2018-04-12 10:00:00,424.83000000,434.00000000,424.00000000,433.05000000,3615.78246000,3813,57
2018-04-12 11:00:00,433.00000000,476.73000000,432.94000000,460.32000000,52392.18263000,45115,69
2018-04-12 12:00:00,460.31000000,465.00000000,453.98000000,462.75000000,23223.51851000,18972,70
2018-04-12 13:00:00,462.32000000,464.85000000,458.21000000,462.80000000,10379.67312000,8604,58
2018-04-12 14:00:00,462.80000000,470.44000000,462.00000000,466.80000000,12959.77565000,8823,55
2018-04-12 15:00:00,466.70000000,467.00000000,462.56000000,464.51000000,7329.07149000,5955,60
2018-04-12 16:00:00,464.54000000,469.90000000,451.15000000,456.48000000,10600.94416000,7700,45
2018-04-12 17:00:00,456.05000000,465.17000000,456.05000000,462.00000000,8655.16599000,7003,50
2018-04-12 18:00:00,462.18000000,463.00000000,456.00000000,459.12000000,4117.94574000,3404,46
2018-04-12 19:00:00,458.48000000,467.60000000,458.43000000,464.10000000,4185.14730000,3820,56
2018-04-12 20:00:00,464.10000000,468.00000000,463.00000000,467.48000000,4431.27935000,3990,59
2018-04-12 21:00:00,467.47000000,488.90000000,467.09000000,485.40000000,14429.21578000,13281,71
2018-04-12 22:00:00,485.48000000,492.73000000,472.16000000,492.63000000,13370.95094000,10864,68
2018-04-12 23:00:00,492.63000000,499.00000000,486.40000000,495.67000000,15210.53407000,11225,65
2018-04-13 00:00:00,494.30000000,503.20000000,482.80000000,491.98000000,16702.62504000,12698,80
2018-04-13 01:00:00,491.80000000,491.98000000,480.22000000,484.80000000,8596.05865000,8501,60
2018-04-13 02:00:00,484.80000000,494.89000000,484.36000000,494.00000000,9031.86559000,7101,57
2018-04-13 03:00:00,494.39000000,499.24000000,490.06000000,490.10000000,6360.74895000,5531,100
2018-04-13 04:00:00,490.50000000,491.75000000,486.51000000,486.51000000,4509.22831000,4818,69
2018-04-13 05:00:00,486.86000000,488.67000000,483.00000000,484.55000000,4792.06373000,5222,59
2018-04-13 06:00:00,484.56000000,494.00000000,484.38000000,492.51000000,4801.36855000,5478,64
2018-04-13 07:00:00,493.03000000,520.00000000,492.60000000,511.00000000,16015.79385000,14520,90
2018-04-13 08:00:00,510.63000000,525.81000000,509.03000000,522.63000000,21089.95223000,16922,87
2018-04-13 09:00:00,522.63000000,522.63000000,509.30000000,510.00000000,16841.88557000,11707,84
2018-04-13 10:00:00,510.00000000,516.50000000,505.21000000,514.25000000,12927.96133000,9343,51
2018-04-13 11:00:00,514.32000000,522.12000000,500.01000000,517.80000000,11912.93230000,8684,60
2018-04-13 12:00:00,517.80000000,530.00000000,514.40000000,527.01000000,13174.88894000,9362,65
2018-04-13 13:00:00,527.00000000,529.00000000,513.69000000,518.92000000,14538.26422000,11716,60
2018-04-13 14:00:00,518.92000000,520.10000000,506.69000000,514.19000000,12338.18855000,9914,75
2018-04-13 15:00:00,514.19000000,517.00000000,510.00000000,516.89000000,6982.61875000,5231,50
2018-04-13 16:00:00,516.89000000,519.80000000,514.26000000,519.49000000,5329.64584000,5020,74
2018-04-13 17:00:00,519.49000000,519.65000000,511.21000000,514.10000000,5988.58120000,5142,40
2018-04-13 18:00:00,514.08000000,516.49000000,510.11000000,516.22000000,3949.32304000,3896,39
2018-04-13 19:00:00,516.22000000,516.50000000,507.03000000,510.99000000,5887.92190000,4889,41
2018-04-13 20:00:00,510.75000000,511.22000000,488.01000000,493.69000000,15572.10768000,13991,42
2018-04-13 21:00:00,493.71000000,494.60000000,488.04000000,489.71000000,9686.06611000,7817,50
