username,date,retweets,favorites,text
onik1318,2018-04-05 05:10,0,2,"BTG to the moon this year!"
btg_Joseph,2018-04-05 00:18,7,15,"This has happened in my life too many times. This is why I am all in with Bitcoin Gold, I know the whole world will benefit once there are no more barriers to sending money from one place to another in minutes and seconds NOT days. # blockchain # bitcoingold # btg pic.twitter.com/zzJ5kmqbf6"
bitcoingold,2018-04-04 21:38,353,301,"Want to learn more about Bitcoin Gold? We are bringing you a series of educational videos about BTG and cryptocurrencies. Full video https://youtu.be/IE8QhYDE7DE # 1CPU1Vote # btg # bitcoingold # bitcoin # btc # Crypto # cryptocurrency # blockchain # cryptocurrenciespic.twitter.com/B6fqj1cAwE"
bitcoingold,2018-04-04 18:44,28,63,"That’s all of them. Remember, scoring is based on Likes/Retweets - 1 point for a Like, 3 for a Retweet. You choose the winner! https://forum.bitcoingold.org/t/post-of-the-month-top-4-march-2018/958 … # 1CPU1Vote # btg # bitcoingold # bitcoin # btc # Crypto # cryptocurency # blockchain # cryptocurrencies # contest"
bitcoingold,2018-04-04 18:41,22,46,"Fourth March Post of the Month contender - do you think it should win one BTG? Like or Retweet!  https://forum.bitcoingold.org/t/lets-take-btg-to-the-next-level/961?u=gdr … # 1CPU1Vote # btg # bitcoingold # bitcoin # btc # Crypto # cryptocurency # blockchain # cryptocurrencies # contest"
BitOlympus,2018-04-04 03:05,0,2,"Who owns BTG? Want to trade it and others? then signup for beta http://bitolympus.com # btg # BitcoinGold # Crypto # bitcoins # xrp # Ripplepic.twitter.com/dAs0YCVVoW"
satoshinkuzeni,2018-04-03 18:10,0,15,"BTG is the real bitcoin"
DMAlert,2018-04-03 13:23,1,2,"RT @ engr_mys: Guys don't miss it Btg has also found uptrend # btg # BitcoinGold # biggains # bittrex # Crypto # cryptotrading # cryptocurrency # DigitalMarketing # bitcoin # altcoin # Bitfinex # kraken # Cryptopia # CryptoNews # siddsviewsaboutcrypto # trading # Coinmark…pic.twitter.com/tCjWkM8Jzq"
SundarCrypto,2018-04-03 10:59,1,3,"My dad is super excited. # bitcoin # crypto # bitcointalk # bitcoincash # bitcoinprivate # btc # bitcoingold @ ArminVanBitcoin # Cryptocurrency # btg # BitcoinIndia @ btc_update @ IndiaBitcoin @ Bitcoinpic.twitter.com/AeyzD2BMA1"
CryptoCloudJSC,2018-04-03 06:45,0,2,"Bitcoin $7,365 6.05% Ethereum $397.16 3.52% Litecoin $122.92 4.13% Monero $184.92 4.42% Dash $325.68 10.23% BitcoinGold $44.63 7.56% Zcash $199.46 4.18% # BTC # ETH # LTC # BTG # cryptocurrencies # Bitcoin # Litecoin # Ethereum # ZEC # Zcash # Monero # XMR"
CriptoNoticias,2018-04-02 21:20,5,6,"# 2Abr Es posible integrar # BTGPay con los intermediarios más populares, como @ WooCommerce, @ magento y @ opencart; lo que hace posible que cualquier página web pueda aceptar pagos con @ bitcoingold de forma fácil y rápida # BTG http://ow.ly/Dnom30jgJCx"
inthepixels,2018-04-02 20:44,3,2,"$ GBTC Grayscale Investments, LLC Announces Remittance of Proceeds from Bitcoin Gold Sales https://www.prnewswire.com/news-releases/grayscale-investments-llc-announces-remittance-of-proceeds-from-bitcoin-gold-sales-300622802.html … $ BTG $ BTC"
cmcal_bot,2018-04-02 15:22,0,2,"New Bitcoin Gold $ BTG, Cryptocurrencies $ CRYPTO event! 21 April 2018 Blockchain conference Source: https://coinmarketcal.com/?form[coin][]=Bitcoin%20Gold%20(BTG)&form[coin][]=Cryptocurrencies%20(CRYPTO)&form[sort_by]=created_desc …pic.twitter.com/qREB5ZiPhV"
nfoaddict,2018-04-02 05:07,0,4,"You know now someone is already working on Bitcoin hodl. Besides everyone knows it would be a fork of @ ROI_Coin . I mean look how well $ btcp is doing and $ zcl retained it's value. Sorry my fact checker quit this week. $ crypto # lulz $ btg $ roi"
ByteSizeCapital,2018-04-02 04:09,5,15,"The last time cryptocurrency approached a total market capitalisation of $250B, the top 5 coins (Bitcoin, $ ETH, $ BCH, $ XRP & Bitcoin Gold) captured 83% of the market. Today, the top 5 coins (minus $ BTG, add $ LTC) capture 74%.pic.twitter.com/GcEqHfHbMV"
cryptocalavera,2018-04-01 10:31,1,3,"Bitcoin Gold ( $ BTG ) is the real Bitcoin since Bitcoin is digital gold. Everything else is fake Bitcoin, including: $ BTC $ BCH $ BCD $ BTX $ BTCD $ XBC $ BTPL $ BTCP $ BITG $ GOD $ BCA $ BIT $ BCF $ LBTC $ BTCRED $ BTCS $ SBTC $ UBTC $ BCX $ BTCZ $XBTC21pic.twitter.com/PNURUFm8M9"
aliakbar86,2018-04-01 09:25,1,3,"Will The Crypto Market rise? # xrp # litecoin # altcoins # Bitcoin # BitcoinGold # LTC # Ripple # crypto # xrpthestandard # BTG # BCH # tron # EthereumClassic # ethereum # cryptocurrency # crypto # ETC # cryptocurrencies # btc # Blockchain # xvg # Qtum # Coinmarketcap # TRX # XLM # altcoin"
JonnyMoeTrades,2018-04-01 06:52,1,18,"Honestly, I think one of the best buys in the entire market right now is $ BTG. # BitcoinGold"
ImBhaskar_BJP,2018-04-01 04:31,0,0,"@ bitcoingold BTG is a scam sell all BTG & save your Bitcoin...,"
albertsokolo_ff,2018-04-01 04:00,0,0,"(Криптовалюта: Bitcoin Gold (BTG) - обзор) Публикацию читайте на -https://goo.gl/uYvhBJ pic.twitter.com/Q0PCMEVSVy"
coinstories,2018-04-01 02:59,0,0,"Bitcoin Gold Reaches Market Cap of $756.13 Million (BTG) https://trib.al/i43tlrX"
coinstories,2018-04-01 01:42,0,0,"Bitcoin Gold Price Hits $44.72 on Major Exchanges (BTG) https://trib.al/2PNzvEm"
ontheedge2323,2018-04-01 00:02,0,1,"Know about Bitcoin Gold and How it Differs from Bitcoin by @ bitfeu # bitcoingold # BTG https://www.slideshare.net/bitfeu/know-about-bitcoin-gold-and-how-it-differs-from-bitcoin-92018432 …"
